Sector,Company,State,City,Neighborhood,Address,Complement,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid
AGRICULTURA,VICUNHA INDÚSTRIA DE IMPLEMENTOS RODOVIÁRIOS LTDA.,RIO GRANDE DO NORTE,UMARIZAL,CENTRO,RUA BONIFÁCIO CÂNDIDO 556,,59865-000,JOAQUIM SUASSUNA,(84)3397-2322,recepcao@carroceriasvicunha.com.br,http://www.carroceriasvicunha.com.br,Não
AGRICULTURA,VIDA LONGA INDÚSTRIA E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS LTDA. ME,MINAS GERAIS,PIRACEMA,CENTRO,PRAÇA DOCTOR MAURO CHAVES 140,,35536-000,JOSÉ ENÉIAS FERREIRA DE MENDONÇA,(37)3334-1231,contato@vidalonganatural.com.br,http://www.vidalongamaquinas.com.br,Não
AGRICULTURA,VIDEDOBRA INDÚSTRIA DE FURGÕES E COMÉRCIO DE AÇO EIRELI - ME,SANTA CATARINA,VIDEIRA,CAMPO EXPERIMENTAL,RODOVIA SC 303 S/N,"KM 4,1",89560-000,EDSON FRANCIO JUNIOR,(49)3566-3290,contato@videiraimplementos.com.br,http://videiraimplementos.com.br,Não
AGRICULTURA,VIEIRA & COSTA TORNEARIA LTDA - ME,PARANÁ,PARANAVAÍ,SUMARÉ,RUA SALVADOR REBOLO 180,,87720-123,LUIS VIEIRA DA COSTA,(44)3045-7327,noroestetornearia@hotmail.com,http://www.noroestetornearia.com.br,Não
AGRICULTURA,VIEIRA E RABELO FABRICAÇÃO E MONTAGEM INDUSTRIAL LTDA. EPP,MINAS GERAIS,ARCOS,RETIRO SÃO JOSÉ,RODOVIA BR 354 2150B,KM 4777,35588-000,TIAGO FERREIRA VIEIRA DA SILVA,(37)3351-2511,vieiraerabelo@vieiraerabelo.com.br,http://www.vieiraerabelo.com.br,Não
AGRICULTURA,VIGA IMPLEMENTOS RODOVIÁRIOS LTDA.,MINAS GERAIS,UBERLÂNDIA,CUSTÓDIO PEREIRA,RUA CEARÁ 1810,,38405-240,MARCOS MARIANO,(34)3232-1290,rodoviga@rodoviga.com.br,http://www.rodoviga.com.br,Não
AGRICULTURA,VILAÇOS IMPLEMENTOS RODOVIÁRIOS E AGRICOLAS EIRELI,PARANÁ,PARANAVAÍ,JARDIM MORADA DO SOL,RODOVIA BR-376 KM 105 S/N,LOTE 03-A,87701-970,ALAN SILVA DE OLIVEIRA,(44)3422-3257,financeiro@vilacos.com.br,http://www.vilacos.com.br,Não
AGRICULTURA,VISANORTE EQUIPAMENTOS AGRÍCOLAS E INDÚSTRIAIS EIRELI. ME,PARANÁ,CIANORTE,JARDIM SANTA MÔNICA,VIA VEREADOR DJALMA MAGALHÃES BARROS 570,RODOVIA 323,87200-000,DIEGO DA SILVA FERREIRA,(44)3629-8283,contato@visanorte.com.br,http://www.visanorte.com.br,Não
AGRICULTURA,VITORIA INDÚSTRIA E COMÉRCIO AGRÍCOLA LTDA. ME,MINAS GERAIS,VARGINHA,PARQUE URUPÊS,AVENIDA DOUTOR ALCEBIADOSVIANA DE PAULA 165,,37062-525,MAURO MARQUINI,(35)99957-7172,vitoria.im@hotmail.com,http://www.vitoriaindustria.com.br,Não
AGRICULTURA,VIVAN & ALMEIDA LTDA. EPP,PARANÁ,SANTA HELENA,PARQUE INDUSTRIAL I,RUA ARGENTINA S/N,PROLONGAMENTO 1-A-04,85892-000,BERNADETE VIVAN DOS SANTOS,(45)3268-1446,vivan@vivan.ind.br,http://www.vivan.ind.br,Não
AGRICULTURA,VMAQ INDÚSTRIA DE MÁQUINAS ESPECIAIS LTDA - ME,SANTA CATARINA,LONTRAS,PIONEIROS,RUA GERMANO ULRICH 184,,89182-000,CAROLINE MARTINS,(47)3521-6486,vmaq@vmaq.ind.br,http://www.vmaq.ind.br,Não
AGRICULTURA,VOLPATO MÁQUINAS AGRÍCOLAS LTDA,MATO GROSSO,PONTES E LACERDA,JARDIM BOA ESPERANÇA,RUA PEDRO MILÃO SANCHES 1796,,78250-000,ADELSON BARROS DE MEDEIROS,(65)3266-6651,volpatomaquinas.mt@gmail.com,http://www.volpatomaquinas.com.br,Não
AGRICULTURA,WAGNER GUIDI - ME (MOTOAGRO),MINAS GERAIS,FRUTAL,ZONA RURAL,RODOVIA BR 153 S/Nº,KM 255 A DIREITA KM 9 A 400 METROS,38200-000,WAGNER GUIDI,(34)99974-1742,motoagro@motoagro.com.br,http://www.motoagro.com.br,Não
AGRICULTURA,WANMIR CARROCERIAS INDÚSTRIA E COMÉRCIO LTDA.-EPP,MINAS GERAIS,ESMERALDAS,TIJUCO,RODOVIA BR 040 S/Nº,KM.503,35740-000,FREDERICO MADERS PINTO,(31)3453-1500,wanmir@wanmir.com.br,http://www.wanmir.com.br,Não
AGRICULTURA,WECO S/A.INDÚSTRIA DE EQUIPAMENTO TERMO-MECÂNICO,RIO GRANDE DO SUL,PORTO ALEGRE,PARQUE SÃO SEBASTIÃO,RUA JOAQUIM SILVEIRA 1057,,91060-320,LUIZ HENRIQUE KRAEMER CAMPOS,(51)3349-6200,weco@weco.ind.br,http://www.weco.ind.br,Não
AGRICULTURA,WORD-DATA TECNOLOGIA EIRELI - ME,PARANÁ,MARINGÁ,JARDIM OÁSIS,RUA RIO GUANDÚ 1963,,87043-130,EDER CARLOS FURLAN,(44)3276-1297,contato@worddata.com.br,http://www.worddata.com.br,Não
AGRICULTURA,ZALESKI & SILVA INDÚSTRIA E COMÉRCIO LTDA. ME,SANTA CATARINA,BRUSQUE,LIMOEIRO,RUA GREGÓRIO DIEGOLI 125,,88352-502,GELSON DA ROLD,(47)3255-0655,contato@verdetec.com,http://www.verdetec.com,Não
AGRICULTURA,ZAMPRONIO INDÚSTRIA DE CLASSIFICADORES DE SEMENTES LTDA.,RIO GRANDE DO SUL,PANAMBI,DISTRITO INDUSTRIAL,AVENIDA DOS IMIGRANTES 208,,98280-000,JOSENEI PALADINI ZAMPRONIO,(55)3375-1041,comercial@zampronio.com.br,http://www.zampronio.com.br,Não
AGRICULTURA,ZANATTA & CIA LTDA.,SANTA CATARINA,FAXINAL DOS GUEDES,CENTRO,RUA 21 DE ABRIL 18,,89.694-000,GILMAR ZANATTA,(49)3436-0721,suprimentoscbmaxgrupo@gmail.com,http://sem site,Não
AGRICULTURA,ZASSO BRASIL INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,SÃO PAULO,INDAIATUBA,PARK COMERCIAL DE INDAIATUBA,RUA SÉRGIO UEDA 521,GALPÃO 02,13347-442,SÉRGIO DE ANDRADE COUTINHO FILHO,(19)3936-5050,contato@zasso.com.br,http://www.zasso.com.br,Não
AGRICULTURA,ZEFERINO & CIA LTDA,MATO GROSSO,PRIMAVERA DO LESTE,PRIMAVERA II,RUA OLIVÉRIO PORTA 3006,,78850-000,ANTONIO EDSON GUILHERME ZEFERINO,(66)3498-3516,falecom@tratormat.com.br,http://www.tratormat.com.br,Não
AGRICULTURA,ZENKER INDÚSTRIA METALÚRGICA LTDA.-ME,PARANÁ,RIO NEGRO,BOM JESUS,RUA AFONSO PETSCHOW 3700,,83880-000,OLMAR WOLFLE ZENKER,(47)3645-2796,comercialzenker@zenker.com.br,http://www.zenker.com.br,Não
AGRICULTURA,ZEPPELIN SYSTEMS LATIN AMERICA EQUIPAMENTOS INDUSTRIAIS LTDA,SÃO PAULO,SÃO BERNARDO DO CAMPO,COOPERATIVA,RUA JOÃO XXIII 650,,09851-707,RICARDO BORGES DOS SANTOS,(11)4393-9400,admfin@zeppelin-la.com,http://www.zeppelin-la.com,Não
AGRICULTURA,ZILLMER IMPLEMENTOS AGRÍCOLAS LTDA. ME,PARANÁ,PATO BRANCO,DAL ROSS,RUA LEDOVINO FASOLIN 57,,85509-260,EZAUL ZILLMER,(46)3224-4495,zillmer@zillmer.ind.br,http://www.zillmer.ind.br,Não
AGRICULTURA,"ZS MÁQUINAS - INDÚSTRIA, COMÉRCIO E SERVIÇOS LTDA.EPP",RIO GRANDE DO SUL,SANANDUVA,INTERIOR,LINHA PROGRESSO S/Nº,,99840-000,ANDRÉ LUIS SPILLER,(54)3343-1777,comercial@zsmaquinas.com.br,http://www.zsmaquinas.com.br,Não
AGRICULTURA,ZUCCHETTO MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA.-ME,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,DISTRITO INDUSTRIAL,RUA BRUNO FRANCISCO KLIEMANN 08,,96835-140,OSMAR JOSE DALLA VALLE ZUCCHETTO,(51)3715-1719,zucchetto@zucchetto.com.br,http://www.zucchetto.com.br,Não
ALIMENTÍCIO,ACQUA GELATA IND.E COM.DE APAR.REFRIGERAÇÃO EIRELI,PARANÁ,PAIÇANDU,PARQUE INDUSTRIAL BELA VISTA,RUA MARECHAL CASTELO BRANCO 430,EMPRESA,87140-000,WANDERLEY APARECIDO,(44)3244-1266,contato@acquagelata.com.br,http://www.acquagelata.com.br,Sim
ALIMENTÍCIO,AGITEC EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,SÃO PAULO,SANTO AMARO,RUA DOUTOR FERREIRA LOPES 452,,04671-010,MARIA ESTELA SILVA FORTIM,(11)5548-9844,agitec@agitec.com.br,http://www.agitec.com.br,Sim
ALIMENTÍCIO,AGM - MÁQUINAS LTDA,RIO GRANDE DO SUL,GARIBALDI,TAMANDARÉ,RUA MANOEL STEFENON 275,,95720-000,EVANDRO MARCOLIN,(54)3464-7083,agm@agmmaquinas.com.br,http://www.agmmaquinas.com.br,Sim
ALIMENTÍCIO,AGROHALL INOVAÇÃO E TECNOLOGIA LTDA,MINAS GERAIS,DIVINÓPOLIS,LEVINDO PAULA PEREIRA,RUA DORINHA GONTIJO 250,,35502-057,DOUGLAS SILVA DE FREITAS,(37)3301-3484,agrohall@agrohall.com.br,http://www.agrohall.com.br,Sim
ALIMENTÍCIO,ALFA LAVAL LTDA.,SÃO PAULO,SÃO PAULO,VILA JAGUARA,AVENIDA MUTINGA 4935,"KM 14,5 - EDIFÍCIO A",05110-903,CAROLINA GUJEF,(11)5188-6000,alfalaval.br@alfalaval.com,http://www.alfalaval.com.br,Sim
ALIMENTÍCIO,ALLIANCE INDÚSTRIA MECÂNICA LTDA,SÃO PAULO,OURINHOS,DISTRITO INDUSTRIAL II,AVENIDA FEODOR GURTOVENCO 141,,19913-520,CLEUSA DA COSTA,(14)3302-5815,alliance@alliance.ind.br,http://www.alliance.ind.br,Sim
ALIMENTÍCIO,ANDRITZ SEPARATION INDUSTRIA E COMÉRCIO DE EQUIPS DE FILTRACAO LTDA,SANTA CATARINA,POMERODE,TESTO ALTO,RUA PROGRESSO 450,,89107-000,MARINALDO CAMPOS,(47)3387-9138,separation.bra@andritz.com,http://www.andritz.com/separation-brasil,Sim
ALIMENTÍCIO,ANSATZ INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,PINDAMONHANGABA,CIDADE NOVA,AVENIDA INDEPENDÊNCIA 1010,,12414-240,EUDES LEONARDO SANTOS,(12)3648-5800,ansatz@terra.com.br,http://www.ansatz.com.br,Sim
ALIMENTÍCIO,APEMA EQUIPAMENTOS INDUSTRIAIS LTDA.,SÃO PAULO,SÃO BERNARDO DO CAMPO,VILA DO TANQUE,RUA TIRADENTES 2356,,09781-220,JAMES ANGELINI,(11)4128-2560,vendas@apema.com.br,http://www.apema.com.br,Sim
ALIMENTÍCIO,BERMAR INDÚSTRIA E COMÉRCIO LIMITADA.,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,DISTRITO INDUSTRIAL,RUA FRANCISCO CURTI 245,,15035-620,VALDEMIR FERNANDES MARTINES,(17)3214-9600,bermar@bermar.ind.br,http://www.bermar.ind.br,Sim
ALIMENTÍCIO,BIASINOX INDÚSTRIA E COMÉRCIO LTDA.,MINAS GERAIS,LAMBARI,CENTRO,RUA FRANCISCO DE BIASO 100,,37480-000,LUIZ TACIANO BIASO BAPTISTA,(35)3271-3030,biasinox@biasinox.com.br,http://www.biasinox.com.br,Sim
ALIMENTÍCIO,BL INDÚSTRIA E COMÉRCIO DE MÁQUINAS E FORNOS LTDA-ME,SÃO PAULO,SÃO PAULO,GLEBA DO PÊSSEGO,RUA MALMEQUER-DO-CAMPO 1111,,08265-380,MÁRCIA MESQUITA,(11)3130-1450,vendas@ariete.com.br,http://www.ariete.com.br,Sim
ALIMENTÍCIO,BRALYX MÁQUINAS INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SÃO PAULO,VILA VERMELHA,AVENIDA PADRE ARLINDO VIEIRA 939,,04297-000,MAURILIO STOCCO,(11)5072-2099,administrativo@bralyx.com,http://www.bralyx.com,Sim
ALIMENTÍCIO,BRASFORNO INDÚSTRIA E COMÉRCIO LTDA.,SÃO PAULO,SANTANA DE PARNAÍBA,CHÁCARA SOLAR,RUA RIO DE JANEIRO 834,,06530-020,RENATO TAFARO,(11)4705-9555,atendimento@brasforno.com.br,http://www.brasforno.com.br,Sim
ALIMENTÍCIO,BRUSINOX INDÚSTRIA E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS LTDA.,SANTA CATARINA,BRUSQUE,SÃO LUIZ,RUA ANITA GARIBALDI 280,GALPÃO 10,88351-410,AMBRÓZIO LEONEL BACCA,(47)3351-0567,brusinox@brusinox.com.br,http://www.brusinox.com.br,Sim
ALIMENTÍCIO,BUHLER INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS INDÚSTRIAIS LTDA,SANTA CATARINA,JOINVILLE,DISTRITO INDUSTRIAL,RUA DONA FRANCISCA 8300,BLOCO M - PERINI BUSINESS PARK,89219-600,MÔNICA HOLF PACHECO,(47)3317-5100,office.brasil@buhlergroup.com,http://www.buhlergroup.com,Sim
ALIMENTÍCIO,CAF MÁQUINAS INDÚSTRIA LTDA.,SÃO PAULO,RIO CLARO,SÃO MIGUEL,AVENIDA 70-A Nº 1185,,13506-450,ODAIR CARLOS PITTOLI,(19)3536-9100,caf@cafmaquinas.com.br,http://www.cafmaquinas.com.br,Sim
ALIMENTÍCIO,CAINCO EQUIPAMENTOS PARA PANIFICAÇÃO LTDA.,SÃO PAULO,BAURU,DISTRITO INDUSTRIAL,RUA JOAQUIM MARQUES FIGUEIREDO 4-111,CAIXA POSTAL 572,17034-290,ÉLIDI FONTANEZZI ALVES,(14)2108-4877,cainco@cainco.com.br,http://www.cainco.com.br,Sim
ALIMENTÍCIO,CALLI DO BRASIL INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,PARANÁ,MARINGÁ,PARQUE INDUSTRIAL,RUA PIERINA CARNIEL MAZZER 231,,87065-070,LUIS AUGUSTO LODDI,(44)3266-6106,contato@callidobrasil.com.br,https://callidobrasil.com.br/,Sim
ALIMENTÍCIO,CAVALARI INDÚSTRIA DE MÁQUINAS LTDA.-ME,SÃO PAULO,SÃO PAULO,VILA MARIA,RUA ITAUNA 394,,02111-030,WAGNER FÁBIO DE SOUZA,(11)2954-4187,comercial@cavalari.ind.br,http://cavalari.ind.br/,Sim
ALIMENTÍCIO,CIVEMASA IMPLEMENTOS AGRÍCOLAS LTDA.,SÃO PAULO,MATÃO,NOVA MATÃO,AVENIDA MARCHESAN 1979,,15994-900,SILVIO PERUQUETTI,(16)3382-8222,civemasa@civemasa.com.br,https://civemasa.com.br/,Sim
ALIMENTÍCIO,COIMMA COM.IND.MADEIRAS E METAL.SÃO CRISTÓVÃO LTDA,SÃO PAULO,DRACENA,PALMEIRAS,RUA VIA MARGINAL JOSÉ DANSIERI 605,,17900-000,PAULO CÉSAR DANCIERI,(18)3821-9901,coimma@coimma.com.br,http://www.coimma.com.br,Sim
ALIMENTÍCIO,COMILL INDÚSTRIA E COMÉRCIO DE MÁQUINAS E IMPLEMENTOS LUBIANA LTDA.,ESPÍRITO SANTO,LINHARES,TRÊS BARRAS,AVENIDA PREFEITO SAMUEL BATISTA CRUZ 3645,,29907-380,CLAUDINEY AUGUSTO LUBIANA,(27)3264-0356,comill@comill.com.br,http://www.comill.com.br,Sim
ALIMENTÍCIO,COMPANHIA LILLA DE MÁQUINAS INDÚSTRIA E COMÉRCIO,SÃO PAULO,GUARULHOS,VILA AUGUSTA,RUA CONSTÂNCIO COLALILLO 382,,07024-150,FERNANDO FERNANDES,(11)3511-4488,vendas@lilla.com.br,http://www.lilla.com.br,Sim
ALIMENTÍCIO,CONCÓRDIA TEC INDÚSTRIA DE MÁQUINAS LTDA. ME,SANTA CATARINA,CONCÓRDIA,COLINAS,RODOVIA CAETANO CHIUCHETTA 3715,,89700-489,JULIANO AGNOLIN,(49)99943-0979,engenharia.concordiatec@gmail.com,http://www.concordiatec.com.br,Sim
ALIMENTÍCIO,CONFAB INDUSTRIAL SOCIEDADE ANONIMA,SÃO PAULO,PINDAMONHANGABA,MOREIRA CÉSAR,RUA DOUTOR GONZAGA 1381,,12440-900,ANA COMITRI,(12)3644-9123,acomitri@tenaris.com,http://www.tenaris.com,Sim
ALIMENTÍCIO,CR PEÇAS PARA SILOS LTDA. ME,RIO GRANDE DO SUL,IJUÍ,INTERIOR,RODOVIA RS 522 S/Nº,KM 01,98700-000,DARCI ERNESTO EEVEL,(55)99604-6713,sulagro@hotmail.com,http://sem site,Sim
ALIMENTÍCIO,DAL PINO INDÚSTRIA DE SERRAS LTDA,SÃO PAULO,SANTO ANDRÉ,CAMPESTRE,AVENIDA INDUSTRIAL 1982,,09080-501,CLOTILDE DAL PINO MARQUES,(11)4991-3833,dalpino@dalpino.com.br,http://www.dalpino.com.br,Sim
ALIMENTÍCIO,DEINOX INDÚSTRIA METALÚRGICA LTDA.EPP,RIO GRANDE DO SUL,FLORES DA CUNHA,LAGOA BELA,ESTRADA DAS INDUSTRIAS 1255,,95270-000,WILLIAN CALGARO,(54)3292-2041,comercial@deinox.ind.br,http://www.deinox.ind.br,Sim
ALIMENTÍCIO,DELGO METALÚRGICA LTDA.,SÃO PAULO,COTIA,PARQUE RINCAO,RUA DA BARRA 324,GALPÃO 1 BLOCO B,06705-420,MARIA HELENA CARPINETI VITMAN,(11)4617-2000,atendimento@delgo.com.br,http://www.delgo.com.br,Sim
ALIMENTÍCIO,DI GRANO MÁQUINAS LTDA.-ME,RIO GRANDE DO SUL,BENTO GONÇALVES,OURO VERDE,RUA FERNANDO ANTÔNIO MERLIN RACHELLE 231,,95708-010,FÁBIO ZORRER,(54)3451-7552,digrano@digranomaquinas.com.br,http://www.digranomaquinas.com.br,Sim
ALIMENTÍCIO,DIELICAF FABRICAÇÃO DE MÁQUINAS E CIA LTDA.ME,MINAS GERAIS,LAMBARI,CENTRO,RUA JOAQUIM ANDRE DE CARVALHO 425,,37480-000,ALICE DA SILVA,(35)99987-8331,dielicafmontagens@gmail.com,https://www.facebook.com/dielicaf/?locale=pt_br,Sim
ALIMENTÍCIO,DINAPAN EQUIPAMENTOS INDÚSTRIA E COMÉRCIO LTDA. - EPP,SÃO PAULO,GUARULHOS,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,RUA CECILIA ROIZEN 567,,07222-020,ELIANA FERREIRA LAGOIN,(11)2412-7061,dinapan@dinapan.com.br,http://www.dinapan.com.br,Sim
ALIMENTÍCIO,DOMENICO RAVELLI INDÚSTRIA METALÚRGICA LTDA.EPP,SÃO PAULO,SÃO JOSÉ DO RIO PRETO,CHÁCARA JOCKEY CLUB,ESTRADA VICINAL JOÃO PARISE 3355,"KM 5,9",15062-000,JOÃO RICARDO RAVELLI DE DOMENICO,(17)3238-3128,administrativo@domenicoeravelli.com.br,http://www.domenicoeravelli.com.br,Sim
ALIMENTÍCIO,DOSAGGIO MÁQUINAS E EQUIPAMENTOS LTDA. ME,MINAS GERAIS,UBERABA,JARDIM MARACANÃ,RUA JOAQUIM TOMAZ DA SILVA 785,,8041-097,RICARDO MIRANDA,(34)3311-0332,contato@innovar.com.br,http://www.innovar.com.br,Sim
ALIMENTÍCIO,DUYVIS WIENER BRAZIL LTDA.,SÃO PAULO,TAMBAÚ,PARQUE INDUSTRIAL SPIGA REAL,AVENIDA JOÃO DELANEZI 29,,13710-000,DIETER RIVERA,(19)3673-3817,contato@duyviswienerbrazil.com,https://duyviswienerbrazil.com/,Sim
ALIMENTÍCIO,ECO EQUIPAMENTOS LTDA.,SÃO PAULO,SÃO PAULO,VILA SANTA CATARINA,RUA ALBA 1066/1076,,04346-000,DANIEL JORGE SEJTMAN,(11)5564-2442,eco@eco.com.br,http://www.eco.com.br,Sim
ALIMENTÍCIO,EDMANT EQUIPAMENTOS E MANUTENÇÕES LTDA. ME,SÃO PAULO,SÃO PAULO,JAÇANÃ,AVENIDA JAÇANÃ 334,,02273-000,TÁBATA ASSIS,(11)2243-0678,contato@edmant.com.br,http://www.edmant.com.br,Sim
ALIMENTÍCIO,EIRICH INDUSTRIAL LTDA.,SÃO PAULO,JANDIRA,JARDIM ALVORADA,ESTRADA VELHA DE ITU 1500,,06612-250,EDUARDO CABRAL,(11)4619-8906,eirich@eirich.com.br,http://www.eirich.com.br,Sim
ALIMENTÍCIO,EQUIMATEC INDÚSTRIA DE MÁQUINAS EIRELI,SANTA CATARINA,RIO DO SUL,CANTA GALO,RODOVIA BR 470 Nº 7910,KM.142,89163-244,JULIANA RISKE BERRI,(47)3522-0143,administrativo@equimatec.ind.br,http://www.equimatec.ind.br,Sim
ALIMENTÍCIO,EUROLATTE DO BRASIL INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,RIO GRANDE DO SUL,CACHOEIRINHA,DISTRITO INDUSTRIAL,RUA NELSON TEICHMANN 120,,94930-625,FABIANO AUGUSTO CASTRO NOGUEIRA PINTO,(51)9223-9119,eurolatte@eurolatte.com.br,http://www.eurolatte.com.br,Sim
ALIMENTÍCIO,FÁBRICA DE ALAMBIQUES SANTA EFIGÊNIA LTDA. - EPP,MINAS GERAIS,ITAVERAVA,BARRA,RUA SANTO ANTÔNIO 773,,36440-000,JUSSARA HENRIQUES DE MELLO,(31)3757-1137,contato@alambiquessantaefigenia.com.br,http://www.alambiquessantaefigenia.com.br,Sim
ALIMENTÍCIO,FAST INDÚSTRIA E COMÉRCIO LTDA,SANTA CATARINA,CAPINZAL,SÃO CRISTÓVÃO,AVENIDA JOSÉ LEONARDO SANTOS 1955,VILA SETE DE JULHO,89665-000,EDI MARIA LONGO FARINA,(49)3555-7250,fast@fastindustria.com.br,http://www.fastindustria.com.br,Sim
ALIMENTÍCIO,FERRAZ MÁQUINAS E ENGENHARIA LTDA.,SÃO PAULO,RIBEIRÃO PRETO,ZONA RURAL,VIA ANHANGUERA - S/N,KM 320,14070-730,REBECA LOCATELLI,(16)3615-0055,ferraz@ferrazmaquinas.com.br,http://www.ferrazmaquinas.com.br,Sim
ALIMENTÍCIO,FINAMAC ENGENHARIA E INDUSTRIALIZAÇÃO DE EQUIPAMENTOS LTDA.,SÃO PAULO,SANTO ANDRÉ,JARDIM DO ESTÁDIO,AVENIDA ÁUREA 514,,09175-130,CÉSAR AUGUSTO CUCOLICCHIO,(11)2135-6500,adm@finamac.com.br,http://www.finamac.com.br,Sim
ALIMENTÍCIO,FOCKINK INDÚSTRIAS ELÉTRICAS LTDA.,RIO GRANDE DO SUL,PANAMBI,ARCO IRIS,AVENIDA PRESIDENTE KENNEDY 3312,PAVILHÃO 1A,98280-000,TATIANA SIEBENEICHLER,(55)3375-5840,marketing@fockink.ind.br,http://www.fockink.ind.br,Sim
ALIMENTÍCIO,FORNARI LTDA.,SANTA CATARINA,CONCÓRDIA,SANTA CRUZ,RUA SENADOR ATÍLIO FRANCISCO XAVIER FONTANA 1890,SALA 02,89703-210,LUCIANE PIOVEZAN FORNARI,(49)3442-2421,financeiro@fornariindustria.com.br,http://www.fornariindustria.com.br,Sim
ALIMENTÍCIO,G PANIZ INDÚSTRIA EQUIPAMENTOS PARA ALIMENTAÇÃO LTDA.,RIO GRANDE DO SUL,CAXIAS DO SUL,VILA MAESTRA,RUA ADOLFO RANDAZZO 2010,,95046-800,GILMAR ANTONIO PANIZ,(54)2101-3400,gpaniz@gpaniz.com.br,https://gpaniz.com.br/,Sim
ALIMENTÍCIO,GEIGER INDÚSTRIA DE MÁQUINAS LTDA.,PARANÁ,PINHAIS,CENTRO,RUA 19 DE NOVEMBRO 55,,83323-260,MARJORIE GEIGER HAUSER,(41)3667-1192,geiger@geiger.ind.br,http://www.geiger.ind.br,Sim
ALIMENTÍCIO,GELOPAR REFRIGERAÇÃO PARANAENSE LTDA,PARANÁ,ARAUCÁRIA,CHAPADA,AVENIDA DOUTOR ELI VOLPATO 250,,83707-746,HANDRESSA KARINE DALLOLMO LAUFER,(41)3641-1400,loja@gelopar.com.br,http://www.gelopar.com.br,Sim
ALIMENTÍCIO,GIL EQUIPAMENTOS INDUSTRIAIS LIMITADA,SÃO PAULO,RIBEIRÃO PRETO,VILA MARIANA,RUA GUIANA FRANCESA 720/740,,14075-220,ANTÔNIO GARBELOTTI FILHO,(16)2138-2821,admsec@gil.com.br,http://www.gil.com.br,Sim
ALIMENTÍCIO,GREENPEÇAS IND.COM.MÁQUINAS EQUIPAMENTOS LTDA,SÃO PAULO,CAMPINAS,JARDIM DAS BANDEIRAS I,RUA RUBENS DE CASTRO 28,,13051-106,HERNANDO CONSTANÇA,(19)3268-1007,greenpecas@greenpecas.com.br,http://www.greenpecas.com.br,Sim
ALIMENTÍCIO,GSI BRASIL INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS AGROPECUÁRIOS LTDA.,RIO GRANDE DO SUL,MARAU,GRUTA DO RIO MARAU,RODOVIA RS-324 - Nº 13,KM 80,99150-000,ELISE MARTINI,(54)3342-7553,gsi-brasil.contato@agcocorp.com,http://www.gsibrasil.ind.br,Sim
ALIMENTÍCIO,GURAL INDÚSTRIA DE BALANÇAS E EQUIPAMENTOS LTDA.,PARANÁ,SÃO JOSÉ DOS PINHAIS,MIRINGUAVA,RODOVIA BR 376 Nº 16950,"KM 618,6 - CAIXA POSTAL 392",83090-360,SILVANA SOARES DALLAGNOL,(41)2102-0777,gural@gural.com.br,http://www.gural.com.br,Sim
ALIMENTÍCIO,HAAS DO BRASIL INDÚSTRIA DE MÁQUINAS LTDA,PARANÁ,CURITIBA,CIC,AVENIDA JUSCELINO K. DE OLIVEIRA 1105,,81280-140,MONICA PACHECO,(47)98837-0577,haasbr@haas.com,http://www.buhlergroup.com,Sim
ALIMENTÍCIO,HEIDEL REFRIGERAÇÃO LTDA.,PARANÁ,ENTRE RIOS DO OESTE,PARQUE INDUSTRIAL,RODOVIA PR 495 - S/N,PROLONGAMENTO DA RUA TOCANTINS,85988-000,SADI ANDERIE,(45)3257-1302,vendasheidel@hotmail.com,http://www.heidel.com.br,Sim
ALIMENTÍCIO,HIGH TECH EQUIPAMENTOS INDUSTRIAIS LTDA.,SANTA CATARINA,CHAPECÓ,ENGENHO BRAUN,RUA FREI BRUNO 30,E,89809-438,JONY EDSON GIONGO,(49)3361-5555,hightech@hightech.ind.br,http://www.hightech.ind.br,Sim
ALIMENTÍCIO,IMEX METALÚRGICA LTDA.ME,RIO GRANDE DO SUL,SAPUCAIA DO SUL,COLÔNIA,AVENIDA BORGES DE MEDEIROS 1717,PAVILHÃO 6 BLOCO B,93212-110,RENAN GESCHWANDTNER RODRIGUES,(51)3451-0033,contato@imex.net.br,http://www.imex.net.br,Sim
ALIMENTÍCIO,IMZOLET MÁQUINAS E EQUIPAMENTOS LTDA,RIO GRANDE DO SUL,ANTÔNIO PRADO,CAPELA SANTO ISIDORO,LINHA 10 DE JULHO Nº 460,CAIXA POSTAL 37,95250-000,ADEMAR JOÃO ZOLET,(54)3293-4118,imzolet@imzolet.com.br,http://www.imzolet.com.br,Sim
