Transversal_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
MOVIMENTAÇÃO E ARMAZENAGEM,HELIFER INDÚSTRIA E COMÉRCIO DE EQUIPAMENTOS HIDRÁULICOS LTDA.,SÃO PAULO,SÃO PAULO,RUA AVELINO PARANHO 300,,VILA TALARICO,03533-010,ELIETE NEVES,(11)2783-6828,helifer@helifer.com.br,http://www.helifer.com.br,Não,CNPJ   01003471000116   Pasta   10511   Nº Associação   Data de Fundação   09/01/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HELOMAQ IND. E COM. DE MÁQUINAS AGRÍCOLAS LTDA.,SÃO PAULO,LIMEIRA,RUA HENRIQUE JACOB 1881,,PARQUE EGISTO RAGAZZO,13485-321,ALEX MASSARO,(19)3441-4406,helomaq@helomaq.com.br,http://www.helomaq.com.br,Não,CNPJ   04784364000160   Pasta   5922   Nº Associação   0   Data de Fundação   22/11/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HENAC INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA. ME,SÃO PAULO,SÃO PAULO,RUA ARTUR NUNES DA SILVA 157,A E B,VILA CAMPESTRE,04332-080,VALDIR SECHINI,(11)5563-6047,contato@henac.com.br,http://www.henac.com.br,Não,CNPJ   04755396000138   Pasta   11109   Nº Associação   Data de Fundação   21/06/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HÉRCULES INDÚSTRIA E COMÉRCIO LTDA.,MINAS GERAIS,CONTAGEM,AVENIDA DOUTOR ANTÔNIO CHAGAS DINIZ 1500,,CIDADE INDUSTRIAL,32210-160,ADILSON FAGUNDES,(31)3333-7700,comercial@herculeselevadores.com.br,http://www.herculeselevadores.com.br,Não,CNPJ   28815058000102   Pasta   1190   Nº Associação   0   Data de Fundação   01/01/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HERGEN S/A.MÁQUINAS E EQUIPAMENTOS,SANTA CATARINA,RIO DO SUL,RUA LEOPOLDO KURTH 1104,LATERAL,RAINHA,89162-036,SÁVIO SCHIMIDT,(47)3531-4400,hergen@hergen.com.br,http://www.hergen.com.br,Não,CNPJ   83141507000192   Pasta   1974   Nº Associação   2364   Data de Fundação   01/01/1975   Data de Associação   24/05/1991   Data de Desligamento   01/10/1993   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HEXPORT EQUIPAMENTOS LTDA.,PARANÁ,CURITIBA,RUA WILLIAN BOOTH 2365,,BOQUEIRÃO,81730-080,HENRIQUE NEUPERT MASCHKE,(41)3094-6500,atendimento@hexport.com.br,http://www.hexport.com.br,Não,CNPJ   04562012000160   Pasta   15815   Nº Associação   Data de Fundação   03/07/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HGS MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA.-ME,PARANÁ,PONTA GROSSA,RUA CARLOS DE CARVALHO 1691,,UVARANAS,84032-090,HELINGTON SCHNEIDER,(42)3232-2317,info@hgsequipamentos.com.br,http://www.hgsequipamentos.com.br,Não,CNPJ   09117668000198   Pasta   11125   Nº Associação   Data de Fundação   08/10/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRALFOR IMPLEMENTOS RODOVIÁRIOS EIRELI,SANTA CATARINA,COCAL DO SUL,AVENIDA ROBERTO GALLI 1765,,DISTRITO INDUSTRIAL I,88845-000,JULIANO CARARA ANTUNES,(48)3462-6070,recepcao@hidralfor.com.br,http://www.hidralfor.com.br,Não,CNPJ   08663459000187   Pasta   12302   Nº Associação   5489   Data de Fundação   23/11/2006   Data de Associação   23/09/2019   Data de Desligamento   10/09/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRALL EQUIPAMENTOS HIDRÁULICOS LTDA-EPP,SÃO PAULO,PONTAL,RUA PRIMEIRO DE MAIO 818,,CENTRO,14180-000,MARCOS DANIEL GOMES,(16)3953-5075,comercial@hidrall.com,http://www.hidrall.com,Não,CNPJ   25064738000143   Pasta   17108   Nº Associação   Data de Fundação   23/06/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRASEME HIDRÁULICA E SERVIÇOS MECÂNICOS LTDA.,SÃO PAULO,RIBEIRÃO PRETO,RUA TAMBAÚ 2410,,VILA ELISA,14075-010,WILLIAM DIAS,(16)3628-6250,adm.hs@hidraseme.com.br,http://www.hidraseme.com.br,Não,CNPJ   61240800000174   Pasta   6299   Nº Associação   0   Data de Fundação   17/08/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRAUCAM IND. COM. E MAN. DE EQUIPS. HIDRÁULICOS LTDA.-ME,SÃO PAULO,SÃO PAULO,RUA JAIME BARCELOS 427,,VILA JACUI,08060-200,GABRIELA MIRANDA,(11)2297-7844,gabriela@hidraucam.com.br,http://www.hidraucam.com.br,Não,CNPJ   04433919000120   Pasta   16747   Nº Associação   Data de Fundação   09/04/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRÁULICA VIC IMPORTAÇÃO E COM. DE EQUIPAMENTOS HIDRÁULICOS EIRELI,SÃO PAULO,SÃO PAULO,AVENIDA QUEIROZ FILHO 1700,TORRE D - SALA 707,PARQUE VILLA LOBOS,05319-000,RILTON LAGO DE MIRANDA,(11)2609-4373,rilton@vic.ind.br,http://www.vic.ind.br,Não,CNPJ   14180891000110   Pasta   15215   Nº Associação   Data de Fundação   22/07/2011   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRO CAMPO METALÚRGICA LTDA.ME,GOIÁS,APARECIDA DE GOIÂNIA,RUA QUINHÃO 04 - S/N,ACESSO CEPAIGO CAIXA POSTAL 73,LOTE FAZENDA SANTO ANTÔNIO,74980-180,LINDOMAR MARTINS,(62)3094-6619,contato@hidrocampo.com.br,http://www.hidrocampo.com.br,Não,CNPJ   03380406000135   Pasta   11365   Nº Associação   Data de Fundação   21/03/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDRO FILTROS DO BRASIL INDÚSTRIA E COMÉRCIO DE FILTROS LTDA,SANTA CATARINA,JOINVILLE,RUA QUINZE DE OUTUBRO 158,,PIRABEIRA,89239-700,CLAUDIO PINTO CHAVES,(47)3003-2003,sac.hidro@hidrofiltros.com.br,http://www.hidrofiltros.com.br,Não,CNPJ   00192861000119   Pasta   18643   Nº Associação   Data de Fundação   13/09/1994   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDROMIZA INDÚSTRIA E COMÉRCIO LTDA.-ME,PERNAMBUCO,JABOATÃO DOS GUARARAPES,AVENIDA JULIO MARANHÃO 390,QUADRA B5,PRAZERES,54325-440,MIZAEL DE ANDRADE SANTOS,(81)3476-1073,hidromiza@ig.com.br,https://www.hidromiza.com.br/,Não,CNPJ   03237629000148   Pasta   14085   Nº Associação   Data de Fundação   02/06/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDROSERVE FAB.E CONSERVAÇÃO DE RESERVATÓRIOS HÍDRICOS EIRELI.ME,GOIÁS,APARECIDA DE GOIÂNIA,AVENIDA JATAÍ S/Nº,QUADRA 06,JARDIM ELDORADO DAIAG,74923-590,YARA MAEVE TEIXAIRA DE FARIA SANTANA,(62)3283-7300,atendimento@hidroserve.com.br,http://www.hidroserve.com.br,Não,CNPJ   32426829000147   Pasta   19395   Nº Associação   Data de Fundação   08/01/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIDROZON INDÚSTRIA E COMÉRCIO DE PURIFICADORES LTDA.,GOIÁS,APARECIDA DE GOIÂNIA,RUA DOS CRAVOS - S/N,QD 27 - LT 06 A 10,PARQUE PRIMAVERA,74917-140,NOÊMIA ARRUDA,(62)3549-8090,hidrozon@terra.com.br,http://www.hidrozon.com.br,Não,CNPJ   03290582000186   Pasta   11334   Nº Associação   Data de Fundação   06/05/1987   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,HIERO IMPLEMENTOS RODOVIÁRIOS LTDA - EPP,SÃO PAULO,SÃO PAULO,RUA SISA 65,ANTIGO 91,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,07221-030,CAROLINA THEODORO SOUZA ZERBIN,(11) 2631-3625,carolina@hiero.ind.br,http://www.hiero.ind.br,Não,CNPJ   11561667000180   Pasta   15817   Nº Associação   Data de Fundação   14/01/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,HIPER ELEVADORES MANUTENÇÃO E REPARAÇÃO LTDA-ME,RIO GRANDE DO NORTE,NATAL,RUA MANDACARU 2111,,LAGOA NOVA,59064-400,DENISSON GUSTAVO DA CRUZ,(84)3206-9832,contato@hiperelevadores.com.br,http://www.hiperelevadores.com.br,Não,CNPJ   23360527000122   Pasta   17270   Nº Associação   Data de Fundação   28/09/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HIWSTON TECNOLOGIA LTDA,CEARÁ,MAURITI,AVENIDA DOUTOR FERNANDES TELES CARTAXO 254,,BELA VISTA,63210-000,CICERO PEREIRA DOS SANTOS,(88)98181-0688,contato@hiwston.com.br,http://www.hiwston.com.br,Não,CNPJ   07253787000142   Pasta   19877   Nº Associação   Data de Fundação   21/02/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HKM EMPREENDIMENTOS E PARTICIPAÇÕES LTDA,ESPÍRITO SANTO,SERRA,RODOVIA GOVERNADOR MÁRIO COVAS 25315A,KM 247,CALOGI,29181-100,CÉLIO GUILHERME BARROS,(27)4102-3253,hkm@hkm.ind.br,http://www.hkm.ind.br,Não,CNPJ   09493879000125   Pasta   19786   Nº Associação   Data de Fundação   14/04/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HMD EQUIPAMENTOS HIDRAULICOS EIRELI,PARANÁ,SÃO JOSÉ DOS PINHAIS,RUA JOROSLAU SOCHAKI 1433,BARRACÃO 02,IPÊ,83055-400,VALDERICE RAMOS,(41)3376-0847,comercial@hmd.ind.br,https://hmdequipamentoshidraulicos.com.br/,Não,CNPJ   07382287000100   Pasta   13205   Nº Associação   Data de Fundação   17/05/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HORBACH & CIA. LTDA.,RIO GRANDE DO SUL,CACHOEIRA DO SUL,AVENIDA DOS IMIGRANTES 2797,ESQUINA BR-153,MARINA,96505-140,DIEGO HORBACH,(51)3723-7572,horbach@horbach.com.br,http://www.horbach.com.br,Não,CNPJ   90804378000130   Pasta   12272   Nº Associação   Data de Fundação   27/02/1980   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HTS ELEVADORES INDÚSTRIA E COMÉRCIO EIRELI,SÃO PAULO,DIADEMA,RUA BAHIA 163,,VILA ORIENTAL,09941-740,SHIRLEI DE OLIVEIRA,(11)4070-5580,comercial@hts.com.br,http://www.hts.com.br,Não,CNPJ   04693268000107   Pasta   12819   Nº Associação   Data de Fundação   20/09/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HURNER DO BRASIL EQUIPAMENTOS TÉCNICOS LTDA.,SÃO PAULO,SÃO BERNARDO DO CAMPO,ESTRADA MARCO PÓLO 1100,,BATISTINI,09844-150,FERNANDO FREITAS,(11)4347-9088,fernando@stringal.com.br,http://www.hurner.com.br,Não,CNPJ   43893072000118   Pasta   891   Nº Associação   1553   Data de Fundação   01/01/1973   Data de Associação   12/09/1986   Data de Desligamento   09/04/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,HUVES INDÚSTRIA E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS LTDA,SANTA CATARINA,ITAJAÍ,TRAVESSA PAULO MALBURG 168,,BARRA DO RIO,88305-440,IVAN RICARDO HUVES,(47)3241-6600,huves@huves.com.br,http://www.huves.com.br,Não,CNPJ   04481012000136   Pasta   11716   Nº Associação   Data de Fundação   29/05/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYDRAMASTER AUTOMAÇÃO HIDRAULICA LTDA. ME,RIO GRANDE DO SUL,PANAMBI,AVENIDA DAS INDÚSTRIAS 1270,,DISTRITO INDUSTRIAL,98280-000,GABRIEL FREITAS,(55)3375-7756,hydramaster@hydramaster.com.br,http://www.hydramaster.com.br,Não,CNPJ   21633244000181   Pasta   19445   Nº Associação   Data de Fundação   06/01/2015   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYDROCOM COMERCIO DE EQUIPAMENTOS ELETROMECANICOS EIRELI,SÃO PAULO,PAULÍNIA,RUA ANTÔNIO OLÍMPIO DE MORAIS 370,,PARQUE DAS INDÚSTRIAS,13148-370,REGINALDO COSTA,(19)3888-2589,recebimento@hydrocom.com.br,http://www.hydrocom.com.br,Não,CNPJ   10250943000126   Pasta   14398   Nº Associação   Data de Fundação   19/05/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYDROLIFT - IMPLEMENTOS RODOVIARIOS LTDA.-ME,RIO GRANDE DO SUL,TRÊS CACHOEIRAS,RUA ZILDA ARNS 12,,SANTO ANJO DA GUARDA,95580-000,MICON SCHARDOCIM ELVALOT,(51)2160-1186,comercial@hydrolift.ind.br,https://www.hydrolift.ind.br/,Não,CNPJ   10691950000163   Pasta   20035   Nº Associação   Data de Fundação   19/02/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYDRONICS PROJETOS E EQUIPAMENTOS LTDA,SÃO PAULO,BARUERI,RUA BRASILÂNDIA 419,,CHÁCARA MARCO,06419-060,CARLOS ALBERTO STRAFACCI,(11)4161-8855,hydronics@hydronics.com.br,http://www.hydronics.com.br,Não,CNPJ   49720618000115   Pasta   17404   Nº Associação   Data de Fundação   19/10/1979   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYDROSTEC TECNOLOGIA E EQUIPAMENTOS LTDA.,SÃO PAULO,TAUBATÉ,AVENIDA DO PINHÃO 2220,PORTARIA 1,BARRANCO,12050-070,CARMEN RITA,(12)3608-2709,rh@hydrostec.com.br,http://www.hydrostec.com.br,Não,CNPJ   08874534000159   Pasta   13253   Nº Associação   Data de Fundação   31/05/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYUNDAI ELEVADORES WOLLK LTDA.,PERNAMBUCO,RECIFE,RUA PADRE CARAPUCEIRO 968,SALA 1001 EMPRES JANETE C,BOA VIAGEM,51020-280,EUGÊNIO ROBERTO MAIA,(81)3271-6262,rui.navarro@wollk.com.br,http://www.hyundaiwollk.com.br,Não,CNPJ   04068188000160   Pasta   10458   Nº Associação   Data de Fundação   27/09/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,HYVA DO BRASIL HIDRÁULICA LTDA,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA ERNESTO ZANROSSO 2794,LOTEAMENTO JARDIM ITÁLIA,SANTA CATARINA,95030-310,CARLOS ALBERTO ZUGNO,(54)3209-3433,c.zugno@hyva.com,http://www.hyva.com/br/pt/,Não,CNPJ   00805870000138   Pasta   11007   Nº Associação   Data de Fundação   15/09/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,I.C.M.C INDÚSTRIA E COMÉRCIO LTDA.,MINAS GERAIS,UBERABA,RUA JOAQUIM TOMAZ DA SILVA 1115,,JARDIM MARACANÃ,38041-097,CELSO ROQUE DOS SANTOS,(34)3311-3100,administrativo@icmc.ind.br,http://www.icmc.ind.br,Não,CNPJ   42892257000145   Pasta   12355   Nº Associação   Data de Fundação   18/08/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,I9 ENGENHARIA EIRELI - ME,PARANÁ,QUATRO BARRAS,RUA PEDRO CAMBIO CORTIANO 1022,TERREOPE 183 14,CENTRO,83420-000,JULIANO BORGES,(41)3076-8641,peterson@engi9.com.br,http://www.engi9.com.br,Não,CNPJ   10646366000196   Pasta   15833   Nº Associação   Data de Fundação   29/01/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,I9TMG PROJETOS INDUSTRIAIS EIRELI-EPP,PARANÁ,FAZENDA RIO GRANDE,RUA QUARESMEIRA 555,,EUCALIPTOS,83820-494,PEDRO ROCHA DE ABREU FILHO,(41)3060-1009,financeiro1@i9tmg.com.br,http://www.i9tmg.com.br,Não,CNPJ   11844737000107   Pasta   13370   Nº Associação   Data de Fundação   07/04/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IBA INDÚSTRIA DE ACESSORIOS PARA GALVANOPLASTIA LTDA. ME,RIO GRANDE DO SUL,SAPIRANGA,RODOVIA RS 239 5461,,VILA IRMA,93805-798,PAULO RICARDO DA SILVA,(51)3523-4210,sac@iba.ind.br,http://www.iba.ind.br,Não,CNPJ   10242570000141   Pasta   18730   Nº Associação   Data de Fundação   17/07/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IBEMETAL - COMÉRCIO DE PRODUTOS DE METALÚRGIA LTDA. EPP,PARANÁ,COLOMBO,RUA ROMÁRIO TENER 204,,SÃO DIMAS,83411-117,LEANDRO MOTA,(41)3024-1480,contato@ibemetal.com.br,http://www.ibemetal.com.br,Não,CNPJ   07936233000140   Pasta   19696   Nº Associação   Data de Fundação   24/03/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,IBÉRICA EQUIPAMENTOS INDUSTRIAIS EIRELI,SÃO PAULO,SÃO CARLOS,AVENIDA PRESIDENTE JUSCELINO KUBTSCHECK S/N,CHÁCARA Nº 12,CHÁCARA DAS FLORES,13571-410,EDUARDO ARASANZ LOECHES JUNIOR,(16)3411-7099,comercial@ibericaequipamentos.com.br,http://empresa não possui site,Não,CNPJ   00992017000172   Pasta   12375   Nº Associação   Data de Fundação   29/12/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,"IBIMAQ INDÚSTRIA, COMÉRCIO E SERVIÇOS LTDA. EPP",MINAS GERAIS,MONTE SANTO DE MINAS,RUA MALVINA JOAQUINA DE PAULA 99,,CHACARA DO TREVO,37958-000,THIAGO JEFERSON BATIAS PEIXOTO,(35)3591-2200,contato@ibimaq.com.br,http://www.ibimaq.com.br,Não,CNPJ   17124147000196   Pasta   19044   Nº Associação   Data de Fundação   05/11/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,ICATÚ ENGENHARIA E SANEAMENTO LTDA.,SANTA CATARINA,ARAQUARI,BR-101 S/N,KM 65,CORVETA,89245-000,AMÉRICO DE SOUZA FRANÇA,(47)3043-7116,contato@icatusaneamento.com.br,http://www.icatusaneamento.com.br/,Não,CNPJ   04758931000104   Pasta   12242   Nº Associação   4397   Data de Fundação   09/10/2001   Data de Associação   01/08/2012   Data de Desligamento   29/08/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,ICETECK TECNOLOGIA EM EQUIPAMENTOS INDUSTRIAIS LTDA. EPP,SÃO PAULO,INDAIATUBA,RUA ALBERTO GUIZO 949,,DISTRITO INDUSTRIAL JOÃO NAREZZI,13347-402,ALTAIR ELISIO E SILVA,(19)3935-6095,altair@iceteck.com.br,http://www.iceteck.com.br,Não,CNPJ   08452052000100   Pasta   11640   Nº Associação   Data de Fundação   26/06/2006   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,ICOMALPI INDÚSTRIA DE MÁQUINAS PIVA E PIVA LTDA,SANTA CATARINA,XANXERÊ,DISTRITO INDUSTRIAL PEDRO BORTOLUZZI S/Nº,LOTE 04,LINHA SÃO SEBASTIÃO,89820-000,CLAUDIO PIVA,(49)3433-9420,contato@icomhidromecanica.com.br,http://www.icomhidromecanica.com.br,Não,CNPJ   09174356000116   Pasta   19774   Nº Associação   Data de Fundação   23/10/2007   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,ICON MÁQUINAS E EQUIPAMENTOS LTDA,SANTA CATARINA,CRICIÚMA,RUA IMIGRANTE CASAGRANDE 262,,PINHEIRINHO,88805-080,ELI FORTUNATO FILHO,(48)3431-1800,vendas@iconmaq.com.br,https://www.iconmaq.com.br/,Não,CNPJ   82550401000180   Pasta   338   Nº Associação   597   Data de Fundação   16/05/1972   Data de Associação   02/08/1974   Data de Desligamento   20/10/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IDUGEL INDUSTRIAL LTDA.,SANTA CATARINA,JOAÇABA,AC ADOLFO ZIGUELLI 2160,ENTRADA BR 282,NOSSA SENHORA DE LOURDES,89600-000,KARINNE MARQUES SCHAZMANN,(49)3551-9400,karinne@idugel.com.br,http://www.idugel.com.br,Não,CNPJ   00537561000124   Pasta   11942   Nº Associação   Data de Fundação   10/04/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,"IESA PROJETOS, EQUIPAMENTOS E MONTAGENS S/A.",SÃO PAULO,ARARAQUARA,AVENIDA MANOEL DE ABREU 2445,"KM 4,5",ZONA RURAL,14806-500,ROBERTO CARLOS LUCIA,(16)3303-1000,eliane.schiavon@iesa.com.br,http://www.iesa.com.br,Não,CNPJ   29918943000856   Pasta   16054   Nº Associação   Data de Fundação   25/06/2003   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IGEMAQ METALÚRGICA LTDA. ME,RIO GRANDE DO SUL,PORTÃO,ESTRADA RS 240 61,,PORTÃO VELHO,93180-000,ITAMAR LUIZ BORGE,(51)3107-3328,gersonbritadores@hotmail.com,http://www.igemaq.com.br,Não,CNPJ   15560250000153   Pasta   19900   Nº Associação   Data de Fundação   18/05/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IGNIS IND.E COM.DE MAQUINAS E EQUIPAMENTOS LTDA.,PARANÁ,TOLEDO,AVENIDA PARIGOT DE SOUZA 3172,,VILA INDUSTRIAL,85904-270,JULIO ANTONIO BEAL,(45)3378-1200,vendasfundicao@ignis.com.br,http://www.ignis.com.br,Não,CNPJ   81574089000100   Pasta   3151   Nº Associação   0   Data de Fundação   22/04/1969   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
MOVIMENTAÇÃO E ARMAZENAGEM,IKG EQUIPAMENTOS E INSTALAÇÕES LTDA - EPP,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA HERMES FONTES 615,SALA B,SANTA FÉ,95045-180,PAULA BIFINELA,(54)3289-3708,compras@ikgquimica.com.br,http://www.ikgquimica.com.br,Não,CNPJ   04658731000180   Pasta   14439   Nº Associação   Data de Fundação   06/09/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IMACON INDÚSTRIA DE MÁQUINAS PARA CONCRETO LTDA. EPP,SÃO PAULO,BARRETOS,AVENIDA JOÃO MONTEIRO DE BARROS 200,ANTIGA AV I1,DISTRITO INDUSTRIAL I,14783-029,ROMUALDO BISCARO,(17)3323-7263,contato@imacon.ind.br,http://www.imacon.ind.br,Não,CNPJ   13656280000132   Pasta   19348   Nº Associação   Data de Fundação   20/05/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IMAGUI EQUIPAMENTOS E SERVIÇOS INDÚSTRIA E COMÉRCIO LTDA,SÃO PAULO,DIADEMA,AVENIDA NOSSA SENHORA DAS GRAÇAS 1283,,JARDIM UNIÃO,09980-000,CARMEN RAMOS,(11)4048-1300,vendas@imagui.com.br,https://www.imagui.com.br/,Não,CNPJ   55492532000185   Pasta   12949   Nº Associação   Data de Fundação   03/03/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IMAKE IND.E COM.DE PRODUTOS PLÁSTICOS LTDA.,SÃO PAULO,SÃO PAULO,AVENIDA FORTE DO LEME 107,,SÃO MATEUS,08340-010,GIANCARLO GUILHERMINO,(11)2919-3833,dep@imake.com.br,http://www.imake.com.br,Não,CNPJ   49293194000150   Pasta   2583   Nº Associação   1489   Data de Fundação   23/08/1977   Data de Associação   09/05/1986   Data de Desligamento   29/02/2000   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IMAPI INDÚSTRIA DE MÁQUINAS PARA PLÁSTICOS EIRELI-EPP,SANTA CATARINA,XANXERÊ,RODOVIA SC 480 - S/N,KM 94 - BLOCO 1 - CAIXA POSTAL 131,LINHA TRÊS PONTES,89820-000,SALETE FARINA,(49)3433-0919,imapi@imapi.com.br,http://www.imapi.com.br,Não,CNPJ   03903191000190   Pasta   5152   Nº Associação   0   Data de Fundação   20/03/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
MOVIMENTAÇÃO E ARMAZENAGEM,IMARC INDÚSTRIA METALÚRGICA LTDA.,SÃO PAULO,SALTO,RUA GUARARAPES 233,,ESTAÇÃO,13323-164,SÉRGIO JANOTTA PEREIRA,(11)4029-2350,imarc@imarcsalto.com.br,http://www.imarcsalto.com.br,Não,CNPJ   56650096000198   Pasta   1164   Nº Associação   0   Data de Fundação   01/01/1990   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
