product_name,company_name,address,phone_number,e_mail,website
MANUTENCAO DE EQUIPAMENTOS P/SOLDA,REMAQ COMERCIO DE MAQUINAS LTDA,"ANGELO CHIARELLO, 3257 SALA 01, Santa Catarina , Caxias do Sul | 95032-460",(54) 21017263,multipla@multiplars.com.br,
MANUTENCAO DE FERRAMENTAS,MAGELB BOBINAGEM E MANUTENCAO LTDA,"RUBEM BENTO ALVES, 7758 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32261455,financeiro@magelb.com.br,http://www.magelb.com.br
MANUTENCAO DE FERRAMENTAS,NOVATEC OFICINA ELETRONICA LTDA,"AV CARLOS GOMES, 502 , JARDIM DOS PLATANOS , SÃ£o Marcos | 95190-000",(54) 32912888,pessoal1@objetivacontabilidade.com.br; financeiro@novatecsm.com.br,
MANUTENCAO DE FREIOS A AR,MECANICA ROTTA LTDA,"VINTE DE SETEMBRO, 837 , Nossa Senhora de Lourdes , Caxias do Sul | 95020-450",(54) 32228677,paulo@mecanicarotta.com.br,http://www.mecanicarotta.com.br
MANUTENCAO DE GUINDASTES HIDRAULICOS,EC SERVICE SERVICOS PARA GUINDASTES LTDA,"PADOVA, 380 , SÃ£o Gotardo , Flores da Cunha | 95270-000",(54) 3027-1054,administrativo@shphoenix.adm.br,
MANUTENCAO DE GUINDASTES HIDRAULICOS,MADAL PALFINGER S/A,"FLAVIO FRANCISCO BELLINI, 350 , Salgado Filho , Caxias do Sul | 95098-170",(54) 30267000,c.longhi@palfinger.com,http://www.palfinger.com
MANUTENCAO DE IMPLEMENTOS AGRICOLAS,J MAQ PECAS E MANUTENCAO DE TRATORES LTDA,"OLINDA PONTALTI PETEFI, 1244 , Diamantino , Caxias do Sul | 95055-618",(54) 32245400,jefersongebert@ibest.com.br,
MANUTENCAO DE IMPLEMENTOS AGRICOLAS,SALVATRAT - MECANICA DE TRATORES LTDA,"ANGELO TELLI, 86 , Mariland , Caxias do Sul | 95057-290",(54) 32292217,salvatrat@terra.com.br,
MANUTENCAO DE IMPLEMENTOS AGRICOLAS,V J P TORNEARIA E MAQUINAS LTDA,"BUARQUE DE MACEDO, 2161 PAVILHÃƒO, SÃ£o CristovÃ£o , Nova Prata | 95320-000",(54) 32421722,palitot@brturbo.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,M.N.A IMPLEMENTOS RODOVIARIOS LTDA,"Rodovia RSC-453, 100 PV 2, SÃ£o CristÃ³vÃ£o , Caxias do Sul | 95058-000",(54) 32295297,mna.mnaimplementos@hotmail.com,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,ROFEMACK MECANICA LTDA,"ESTRADA MUNICIPAL CLAUDINO SCARIOT, 72 , Ana Rech , Caxias do Sul | 95125-000",(54) 32291920,financeiro@rofemack.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,TR IMPLEMENTOS RODOVIARIOS LTDA.,"JACOB LUCHESI, 5039 A, Santa Catarina , Caxias do Sul | 95032-000",(54) 32189199,mario@tr.ind.br; flaviana@echerrosa.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,VEIGRO INDUSTRIA DE MAQUINAS E EQUIPAMENTOS LTDA,"RS-122, 2022 KM 66,2, Forqueta , Caxias do Sul | 95115-550",(54) 32061504,,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,J MAQ PECAS E MANUTENCAO DE TRATORES LTDA,"OLINDA PONTALTI PETEFI, 1244 , Diamantino , Caxias do Sul | 95055-618",(54) 32245400,jefersongebert@ibest.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,SALVATRAT - MECANICA DE TRATORES LTDA,"ANGELO TELLI, 86 , Mariland , Caxias do Sul | 95057-290",(54) 32292217,salvatrat@terra.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,"SERVSUL EQUIPAMENTOS, INDUSTRIA E SERVICOS LTDA","BR-116, 15921 B KM, Jardim Eldorado , Caxias do Sul | 95059-520",(54) 31968808,projets.rh@projets.com.br,
MANUTENCAO DE IMPLEMENTOS RODOVIARIOS,ZANEZI IMPLEMENTOS RODOVIARIOS LTDA,"JACO BRUNETTA, 460 , Santa Catarina , Caxias do Sul | 95030-390",(54) 99956-6473,suspenmaster@gmail.com,
MANUTENCAO DE INJECAO ELETRONICA,MECANICA ROTTA LTDA,"VINTE DE SETEMBRO, 837 , Nossa Senhora de Lourdes , Caxias do Sul | 95020-450",(54) 32228677,paulo@mecanicarotta.com.br,http://www.mecanicarotta.com.br
MANUTENCAO DE INJECAO ELETRONICA,MGTECH SERVICOS DE ELETRONICA EMBARCADA LTDA,"VIRGINIA ZORZI RECH, 245 PAVLH 1, Mariland , Caxias do Sul | 95057-235",(54) 32178646,financeiro@mgtechdiesel.com.br,
MANUTENCAO DE INSTRUMENTOS DE MEDICAO,EBL SOLUCOES EM SERVICOS LTDA.,"Ã‚ngelo De Carli, 1152 B , Interlagos , Caxias do Sul | 95052-050",(54) 30257205,camila@ejros.com.br,http://www.ejros.com.br
MANUTENCAO DE INSTRUMENTOS DE MEDICAO,PRECISOTEC - LABORATORIO DE METROLOGIA LTDA,"SARMENTO LEITE, 3308 TÃ‰RREO, Rio Branco , Caxias do Sul | 95084-000",(54) 30274036,rh4@dalpai.srv.br,http://www.precisotec.com.br
MANUTENCAO DE INSTRUMENTOS DE MEDICAO,SITA - AUTOMACAO MANUTENCAO E TECNICAS ELETRO MECANICA LTDA,"DANTE FRANCISCO ZATERA, 334 , Desvio Rizzo , Caxias do Sul | 95112-270",(54) 30256503,sitaautomacao@gmail.com.br,
MANUTENCAO DE MAQUINAS AGRICOLAS,VEIGRO INDUSTRIA DE MAQUINAS E EQUIPAMENTOS LTDA,"RS-122, 2022 KM 66,2, Forqueta , Caxias do Sul | 95115-550",(54) 32061504,,
MANUTENCAO DE MAQUINAS AGRICOLAS,J MAQ PECAS E MANUTENCAO DE TRATORES LTDA,"OLINDA PONTALTI PETEFI, 1244 , Diamantino , Caxias do Sul | 95055-618",(54) 32245400,jefersongebert@ibest.com.br,
MANUTENCAO DE MAQUINAS AGRICOLAS,SALVATRAT - MECANICA DE TRATORES LTDA,"ANGELO TELLI, 86 , Mariland , Caxias do Sul | 95057-290",(54) 32292217,salvatrat@terra.com.br,
MANUTENCAO DE MAQUINAS DE TERRAPLANAGEM,ROFEMACK MECANICA LTDA,"ESTRADA MUNICIPAL CLAUDINO SCARIOT, 72 , Ana Rech , Caxias do Sul | 95125-000",(54) 32291920,financeiro@rofemack.com.br,
MANUTENCAO DE MAQUINAS DE TERRAPLANAGEM,J MAQ PECAS E MANUTENCAO DE TRATORES LTDA,"OLINDA PONTALTI PETEFI, 1244 , Diamantino , Caxias do Sul | 95055-618",(54) 32245400,jefersongebert@ibest.com.br,
MANUTENCAO DE MAQUINAS DE TERRAPLANAGEM,SALVATRAT - MECANICA DE TRATORES LTDA,"ANGELO TELLI, 86 , Mariland , Caxias do Sul | 95057-290",(54) 32292217,salvatrat@terra.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,BARAZZETTI INDUSTRIA MECANICA LTDA,"ANTONIO RIBEIRO MENDES, 2012 PAVLH, Santa Catarina , Caxias do Sul | 95032-600",(54) 32241066,deise@barazzetti.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,EUROS TEC COMERCIO DE MAQUINAS E ACESSORIOS LTDA,"LEONARDO LAZZARI, 190 E 208, Bela Vista , Caxias do Sul | 95076-165",(54) 30212948,eurostec@eurostec.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,FACECONTROL AUTOMACAO E SERVICOS LTDA,"R GARIBALDINO BORGES ATTI, 241 , JARDIM ELDORAD0 , Caxias do Sul | 95059-230",(54) 34196855,diodene.facecontrol@gmail.com,http://www.facecontrol.com.br
MANUTENCAO DE MAQUINAS INDUSTRIAIS,IKG EQUIPAMENTOS E INSTALACOES LTDA,"RUA HERMES FONTES, 615 SALA B, Santa FÃ© , Caxias do Sul | 95045-180",(54) 32893700,compras@ikgquimica.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,INDUSTRIA MECANICA MACCO LTDA,"JOÃƒO RIPPEL, 700 , Distrito Industrial , Caxias do Sul | 95112-094",54 981351023,macco@macco.ind.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,MAGELB BOBINAGEM E MANUTENCAO LTDA,"RUBEM BENTO ALVES, 7758 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32261455,financeiro@magelb.com.br,http://www.magelb.com.br
MANUTENCAO DE MAQUINAS INDUSTRIAIS,META INDUSTRIAL LTDA,"EVARISTO DE ANTONI, 1195 , SÃ£o JosÃ© , Caxias do Sul | 95041-000",,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,MK INDUSTRIA METALURGICA EIRELI,"FREDERICO BALDISSEROTTO, 60 PAVILHÃƒO 01, Santa Catarina , Caxias do Sul | 95032-130",,atendimento@mkredutores.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,PH - SERVICOS DE MANUTENCAO DE MAQUINAS LTDA,"AMO CAUDURO, 186 , Desvio Rizzo , Caxias do Sul | 95110-080",54999716488,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,REMAQ COMERCIO DE MAQUINAS LTDA,"ANGELO CHIARELLO, 3257 SALA 01, Santa Catarina , Caxias do Sul | 95032-460",(54) 21017263,multipla@multiplars.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,RODRIGO PERTILLE,"LUIZ GREGOLETTO, 215 PAVILHAO, ALFANDEGA , Garibaldi | 95720-000",(54) 34626128,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,ST LOCACOES LTDA,"ROD RSC 470 KM 126, 1160 PAVLH 2, SÃ£o CristovÃ£o , Nova Prata | 95320-000",(54) 32428550,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,STOCKMANS MANUTENCAO LTDA,"IMPERATRIZ LEOPOLDINA, 341 , Industrial , Nova Prata | 95320-000",(54) 32428550,stockmans@stockmans.com.br; diana@stockmans.com.br; eliane@stockmans.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,JAKSON LUIZ MEDEIROS,"ADELAR MOSCHEN, 581 , Loteamento PaiquerÃª , Caxias do Sul | 95088-585",(54) 991414734,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,COMANDUS AUTOMACAO INDUSTRIAL LTDA,"JOAO CARLOS RRODRIGUES DA CUNHA, 463 , CHAMPAGNE , Garibaldi | 95720-000",(54) 34623771,financeiro@comandus.com,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,DAS TECH SERVICOS LTDA,"ANA NERY, 321 FUNDOS, Panazzolo , Caxias do Sul | 95082-020",(54) 991761217,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,SERGIO COLFERAI MAQUINAS,"PAIM FILHO, 1101 , Imigrante , Farroupilha | 95180-000",(54) 32682959,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,JONATHAN CONTE,"MATO PERSO, 0 S/N / 4Â° DISTRITO, MATO PERSO , Flores da Cunha | 95270-000",(54) 32921336,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,AUTO MECANICA EVOLUCAO LTDA,"JOAQUIM OSS, 207 SALA, SÃ£o Ciro , Caxias do Sul | 95057-410",(54) 32292394,dp@raizcontabilidade.com.br; evolutionmec@yahoo.com.br,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,ADEMIR JOSE GABRIEL,"R MAESTRO GEREMIAS RONCATTO, 500 FUNDOS, RENOVACAO , VeranÃ³polis | 95330-000",(54) 991386015,,
MANUTENCAO DE MAQUINAS INDUSTRIAIS,TAMURA ROBOTICA E COMERCIO DE MAQUINAS LTDA,"RUBEN BENTO ALVES, 7626 , CinquentenÃ¡rio , Caxias do Sul | 95012-404",(54) 35362351,tamura@tamurarobotica.com.br,
MANUTENCAO DE MAQUINAS OPERATRIZES,JONATHAN CONTE,"MATO PERSO, 0 S/N / 4Â° DISTRITO, MATO PERSO , Flores da Cunha | 95270-000",(54) 32921336,,
MANUTENCAO DE MAQUINAS P/ELETROEROSAO,GF MACHINING SOLUTIONS MAQUINAS LTDA,"VEREADOR OTTO SCHEIFLER, 940 , Desvio Rizzo , Caxias do Sul | 95110-770",(54) 32898209,br.payable@georgfischer.com,http://www.gfms.com
"MANUTENCAO DE MAQUINAS P/GASTRONOMIA, PROCESSAR ALIMENTOS, SUAS PARTES E AFINS",PASTORI MANUTENCOES LTDA,"DUQUE DE CAXIAS, 784 , SÃ£o Francisco , Garibaldi | 95720-000",(54) 999586800,master@redesul.com.br,
MANUTENCAO DE MAQUINAS P/SOLDA,LUJETEC EQUIPAMENTOS ELETRONICOS LTDA.,"AV RUBEM BENTO ALVES, 7891 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32262244,financeiro@lujetec.com.br,http://www.lujetec.com.br
MANUTENCAO DE MAQUINAS P/SOLDA,MAGELB BOBINAGEM E MANUTENCAO LTDA,"RUBEM BENTO ALVES, 7758 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32261455,financeiro@magelb.com.br,http://www.magelb.com.br
MANUTENCAO DE MAQUINAS P/SOLDA,POWERMIG AUTOMACAO E SOLDAGEM LTDA,"R VICO COSTA, 399 PAVLH A, Cidade Nova , Caxias do Sul | 95112-095",(54) 30225050,bianca.santos@provver.com.br,http://www.powermig.com.br
MANUTENCAO DE MAQUINAS P/SOLDA,TECNI-MIG EQUIPAMENTOS PARA SOLDA LTDA,"FIORINDO D'AGOSTINI, 2566 , Santa Catarina , Caxias do Sul | 95032-480",(54) 32251044,tecnimig@tecnimig.com.br,http://www.tecnimig.com.br
MANUTENCAO DE MAQUINAS P/VINICOLAS,AGUIA SOLUCOES TECNOLOGICAS EM ACO INOX LTDA,"JULIO JOAO ZANOTTO, 1300 , Garibaldina , Garibaldi | 95720-000",(54) 34640191,marciano@inthegracontabilidade.com.br; financeiro@aguiainox.ind.br; joviane.rh@aguiainox.ind.br; caroline.rh@aguiainox.ind.br,http://www.aguiainox.com.br
MANUTENCAO DE MOLAS,MOLAS BIASUZ LTDA,"RUBEM BENTO ALVES, 3025 , Santa Catarina , Caxias do Sul | 95032-440",(54) 32242488,molasbiasuz@molasbiasuz.com.br,
MANUTENCAO DE MOLAS,RS POSTO E TROCA DE MOLAS LTDA,"ROD RS 453, 26738 KM 148, SÃ£o Ciro , Caxias do Sul | 95032-475",(54) 32382283,rsmolas@hotmail.com,
MANUTENCAO DE MOTOR EM GERAL,JN MOTORES E TRANSMICOES LTDA,"ROD RS 122, KM 02, 7207 , Pioneiro , Caxias do Sul | 95042-090",(54) 32140914,jnmotores@gmail.com,
MANUTENCAO DE MOTOR EM GERAL,SALVATRAT - MECANICA DE TRATORES LTDA,"ANGELO TELLI, 86 , Mariland , Caxias do Sul | 95057-290",(54) 32292217,salvatrat@terra.com.br,
MANUTENCAO DE MOTORES DE EXPLOSAO,TORK RETIFICADORA - COMERCIO DE PECAS E MANUTENCAO DE VEICULOS LTDA,"MARIA GEMO LAVORATTI (LOT RES MAZZOCHI), 186 , Jardim Eldorado , Caxias do Sul | 95059-378",(54) 30667273,niltongmotta@gmail.com,
MANUTENCAO DE MOTORES ELETRICOS,MAGELB BOBINAGEM E MANUTENCAO LTDA,"RUBEM BENTO ALVES, 7758 , CinquentenÃ¡rio , Caxias do Sul | 95012-500",(54) 32261455,financeiro@magelb.com.br,http://www.magelb.com.br
MANUTENCAO DE MOTORES ELETRICOS,NOVATEC OFICINA ELETRONICA LTDA,"AV CARLOS GOMES, 502 , JARDIM DOS PLATANOS , SÃ£o Marcos | 95190-000",(54) 32912888,pessoal1@objetivacontabilidade.com.br; financeiro@novatecsm.com.br,
MANUTENCAO DE RADIADORES AUTOMOTIVOS,BIGA COMERCIO DE RADIADORES LTDA,"LUCAS MENEGOTTO, 1015 , Nossa Senhora de Lourdes , Caxias do Sul | 95070-650",(54) 30281015,biga.radiadores@hotmail.com,
MANUTENCAO DE VELOCIMETROS,TACOVEL TACOGRAFOS E VELOCIMETROS LTDA,"EST FEDERAL BR 116, 15670 KM 147, De Lazzer , Caxias do Sul | 95059-520",(54) 30253256,tiago@tacovelcaxias.com.br; elisandra@tacovelcaxias.com.br,http://http://www.tacovelcaxias.com.br/
MANUTENCAO E MONTAGEM DE EQUIP. P/CONSTRUCAO CIVIL,MANUS GRUA LTDA,"FRANCA, 1724 , Bela Vista , Caxias do Sul | 95076-000",(54) 32123076,fianceiro@manusgrua.com.br,http://www.manusgrua.com.br
MAQUINA P/MODELAR PAO,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS AGRICOLAS,AGRITECH LAVRALE INDUSTRIA DE MAQUINARIO AGRICOLA E COMPONENTES LTDA,"OBERDAN CAVINATTO, 290 , DE LAZER , Caxias do Sul | 95055-450",(54) 32388500,humanos@lavrale.com.br; jsilva@lavrale.com.br,http://www.lavrale.com.br
MAQUINAS AGRICOLAS,BENPAR INDUSTRIA AGRICOLA LTDA,"EST LINHA REPUBLICA, 0 S/N, Valverde , VeranÃ³polis | 95330-000",(54) 34417314,benpar@benpar.com.br;financeiro@benpar.com.br,
MAQUINAS AGRICOLAS,"SER.MAC BRASIL-INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE MAQUINAS LTDA","TRAV ESMERALDA, 95 PAVILHAO A, SÃ£o CristovÃ£o , Flores da Cunha | 95270-000",(54) 30321304,fernanda@sermacbrasil.com.br,
MAQUINAS AGRICOLAS,VEIGRO INDUSTRIA DE MAQUINAS E EQUIPAMENTOS LTDA,"RS-122, 2022 KM 66,2, Forqueta , Caxias do Sul | 95115-550",(54) 32061504,,
MAQUINAS AGRICOLAS,HCS SOLUCOES PARA INDUSTRIA LTDA,"BR 470, 0 KM 221 PAVLH F, Garibaldina , Garibaldi | 95720-000",(54) 34638142,,
MAQUINAS AGRICOLAS,USIMAQ INDUSTRIA METAL MECANICA LTDA,"BORGES DE MEDEIROS, 836 FUNDOS, Centro , Carlos Barbosa | 95185-000",(54) 34612654,,
MAQUINAS CENTRIFUGADORAS DE ROUPA INDL.,MASSA FALIDA DE INEQUIL INDUSTRIA METALURGICA LTDA,"RUA PEDRO PEZZI, 960 , Panazzolo , Caxias do Sul | 95082-190",(54) 32131644,,
MAQUINAS DE CMS (CARNE MECANICAMENTE SEPARADA),G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS ESPECIAIS,FEDRIZZI INDUSTRIA E COMERCIO LTDA,"ANTONIO MACIEL, 155 ALTOS, Salgado Filho , Caxias do Sul | 95032-475",(54) 32131200,fedrizzi@fedrizzi-abrasivos.com.br,
MAQUINAS ESPECIAIS,JR OLIVEIRA INDUSTRIA METALURGICA LTDA,"ANGELINA MARCON, 1750 , CentenÃ¡rio , Caxias do Sul | 95045-165",(54) 32241869,jrmetal@jrmetal.com.br; contato@jrmetal.com.br,http://www.jrmetal.com.br
MAQUINAS ESPECIAIS,PLANI FER METALURGICA LTDA.,"RODOLFO FORTUNATI, 476 , Centro , Flores da Cunha | 95270-000",(54) 32925320,,
MAQUINAS ESPECIAIS,POLIMAQ INDUSTRIA E MANUTENCAO DE MAQUINAS ESPECIAIS LTDA,"DOMINGOS LUNARDI, 880 , Centro , VeranÃ³polis | 95333-000",(54) 34451388,gore@dindomani.com.br,
MAQUINAS ESPECIAIS,ROQUE HENRIQUE RIPKE & CIA LTDA,"ESTRADA GERAL SAO VIRGILIO, 903 , SÃ£o VirgÃ­lio , Caxias do Sul | 95032-475",(54) 32224699,,
MAQUINAS ESPECIAIS,STOCKMANS MANUTENCAO LTDA,"IMPERATRIZ LEOPOLDINA, 341 , Industrial , Nova Prata | 95320-000",(54) 32428550,stockmans@stockmans.com.br; diana@stockmans.com.br; eliane@stockmans.com.br,
MAQUINAS ESPECIAIS,ZULIAN METALURGICA E PRE-MOLDADOS LTDA,"RS 122, 0 S/N / KM 99,5, TRAVESSAO RONDELLI , Flores da Cunha | 95270-000",(54) 99949695,,
MAQUINAS ESPECIAIS,LUIZ GILBERTO IMMICH,"FRANCISCO ANTONIO SARTOR RUGERI, 269 , Santa Catarina , Caxias do Sul | 95032-120",(54) 32026074,,
MAQUINAS ESPECIAIS,ADEMIR JOSE GABRIEL,"R MAESTRO GEREMIAS RONCATTO, 500 FUNDOS, RENOVACAO , VeranÃ³polis | 95330-000",(54) 991386015,,
MAQUINAS GRAFICAS,NEOGRAF MAQUINAS E EQUIPAMENTOS LTDA,"PROF JOEL BASTOS DE SOUZA, 480 , SÃ£o Victor COHAB , Caxias do Sul | 95088-750",(54) 32223787,gilvan@neograf.ind.br,http://www.neograf.ind.br
MAQUINAS P/ACOUGUE,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS P/ASPIRACAO INDUSTRIAL,NZN INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,"IRMAO GILDO SCHIAVO, 266 , Ana Rech , Caxias do Sul | 95058-510",(54) 32380000,rh@grupoarpiaspersul.com.br; financeiro@arpi.com.br,http://www.arpi.com.br
MAQUINAS P/CALCADOS,MAQUINAS SAZI LTDA,"RST 453, KM 117,8, 3850 , LINHA VICENTINA , Farroupilha | 95180-000",(54) 32619900,fgiovanella@sazi.com.br,http://www.sazi.com.br
MAQUINAS P/CORTAR FERRO,SUL CORTE IMPORTADORA DE FERRAMENTAS LTDA,"RSC 453 KM 80, 32843 , Nossa Senhora da SaÃºde , Caxias do Sul | 95044-090",(54) 32896000,sulcorte@sulcorte.com.br; financeiro02@sulcorte.com.br,http://www.sulcorte.com.br
MAQUINAS P/CURVAR TUBOS,GABB INDUSTRIA DE ESCAPAMENTOS LTDA,"EST. VICINAL RS 315, KM 3,9, 718 , SÃ£o Luiz , SÃ£o Marcos | 95190-000",(54) 32914480,,http://www.fado.com.br
MAQUINAS P/EMPACOTAMENTO,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/ENCAIXOTAR GARRAFAS,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/ENGARRAFAMENTO,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/ENGARRAFAMENTO,HIDROSISTEM - MAQUINAS E EQUIPAMENTOS LTDA,"RUA VIDAL DE NEGREIROS, 61 , Santa Catarina , Caxias do Sul | 95032-310",(54) 32242562,,
MAQUINAS P/ENXAGUAR GARRAFAS,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/FABRICACAO JOIAS E BIJOUTERIA,FABRICA DE MAQUINAS ALMEIDA LTDA,"EST BR 116, 22175 KM 152,9, PANAZOLLO , Caxias do Sul | 95080-000",(54) 32189700,shirley@maquinasalmeida.com.br,http://www.maquinasalmeida.com.br
MAQUINAS P/FABRICACAO LENTES DE OCULOS,MARTINATO MAQUINAS DE PRECISAO LTDA,"SAO LEOPOLDO, 980 PAVILHAO, SÃ£o Leopoldo , Caxias do Sul | 95097-350",(54) 32132888,sirlei@martinato.com.br,http://www.martinato.com.br
MAQUINAS P/LAVAR CAIXAS,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/LAVAR GARRAFAS,EVOX INDUSTRIA E COMERCIO DE EQUIPAMENTOS EM ACO INOX LTDA,"RODOVIA BR 470 KM 221+ 800M, 0 S/N, TamandarÃ© , Garibaldi | 95720-000",(54) 34623937,,http://https://evox.ind.br
MAQUINAS P/LAVAR GARRAFAS,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/LAVAR ROUPAS DOMESTICAS,LATINA ELETRODOMESTICOS S/A FALIDO,"RUA HUMBERTO A. CASTELO BRANCO, 395, 0 , Centro , Farroupilha | 95180-000",(54)) 32615511,,http://www.latina.ind.br
MAQUINAS P/LAVAR ROUPAS INDUSTRIAL,MASSA FALIDA DE INEQUIL INDUSTRIA METALURGICA LTDA,"RUA PEDRO PEZZI, 960 , Panazzolo , Caxias do Sul | 95082-190",(54) 32131644,,
MAQUINAS P/MADEIRA,DAMBROZ EMPREENDIMENTOS E ADMINISTRACAO LTDA - EM RECUPERACAO JUDICIAL,"R ALBINO ANTONIO ALBE, 249 SALA A, Diamantino , Caxias do Sul | 95055-030",(54) 32184300,m.oliveira@dambroz.com.br,http://www.dambroz.com.br
MAQUINAS P/MASSA,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS P/MASSA,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"VEREADOR VICENTE MENEZES, 0 S/N, Linha 40 , Caxias do Sul | 95020-972",(54) 32115566,,http://www.granomaq.com.br
MAQUINAS P/PANIFICACAO,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS P/PASSAR ROUPA INDUSTRIAL,MASSA FALIDA DE INEQUIL INDUSTRIA METALURGICA LTDA,"RUA PEDRO PEZZI, 960 , Panazzolo , Caxias do Sul | 95082-190",(54) 32131644,,
MAQUINAS P/SORVETE E SUAS PARTES,G PANIZ INDUSTRIA DE EQUIPAMENTOS PARA ALIMENTACAO LTDA,"ESTM ADOLFO RANDAZZO, 2010 , Santa FÃ© , Caxias do Sul | 95046-800",(54) 21013400,almir@gpaniz.com.br,http://www.gpaniz.com.br
MAQUINAS P/TAMPAR GARRAFAS,MAQUINAS SANMARTIN LTDA,"RS-122 (FREDERICO SEGALA ATE LOT SANVITTO), 0 S/N / KM",(54) 21010800,ivair.sacon@grupo-sanmartin.com,http://www.grupo-sanmartin.com
MAQUINAS P/TAMPOGRAFIA,NEOGRAF MAQUINAS E EQUIPAMENTOS LTDA,"PROF JOEL BASTOS DE SOUZA, 480 , SÃ£o Victor COHAB , Caxias do Sul | 95088-750",(54) 32223787,gilvan@neograf.ind.br,http://www.neograf.ind.br
