Industrial_Sector,Company,State,City,Address,Complement,Neighborhood,Zip_Code,Contact,Telephone,E_Mail,Website_URL,Paid,Extra_Info
GRÁFICO,HAITTER INDÚSTRIA DE MÁQUINAS LTDA. - EPP (UBERAVA MÁQUINAS),SÃO PAULO,SOROCABA,RUA PROFESSOR RUY TELLES DE MIRANDA 350,,RETIRO SÃO JOÃO,18085-760,REINALDO REITER,(15)3228-6118,uberaba@uberabamaquinas.com.br,http://www.uberabamaquinas.com.br,Não,CNPJ   03263385000178   Pasta   12771   Nº Associação   Data de Fundação   05/07/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HEINE MÁQUINAS E EQUIPAMENTOS LTDA. ME,SANTA CATARINA,LEBON RÉGIS,RUA D 86,SALA 01,PQ. INDL. CARLOS PIERDOINÁ,89515-000,VITOR BATISTA DOS SANTOS,(49)3247-0121,projetos@heine.ind.br,http://www.heine.ind.br,Não,CNPJ   21095458000141   Pasta   18399   Nº Associação   Data de Fundação   23/09/2014   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HELSTEN IND. E COM. DE FACAS E FERRAMENTAS LTDA.,SÃO PAULO,SÃO PAULO,RUA CACHOEIRA DA ILHA 445,,VILA CARMOSINA,08270-110,CENY BLOSFELD ZACCAREZI,(11)3205-5400,helsten@helsten.com.br,http://www.helsten.com.br,Não,CNPJ   54760111000125   Pasta   6175   Nº Associação   3483   Data de Fundação   07/08/1985   Data de Associação   14/09/2006   Data de Desligamento   04/08/2010   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HIDRASEME HIDRÁULICA E SERVIÇOS MECÂNICOS LTDA.,SÃO PAULO,RIBEIRÃO PRETO,RUA TAMBAÚ 2410,,VILA ELISA,14075-010,WILLIAM DIAS,(16)3628-6250,adm.hs@hidraseme.com.br,http://www.hidraseme.com.br,Não,CNPJ   61240800000174   Pasta   6299   Nº Associação   0   Data de Fundação   17/08/1989   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HIDROMIZA INDÚSTRIA E COMÉRCIO LTDA.-ME,PERNAMBUCO,JABOATÃO DOS GUARARAPES,AVENIDA JULIO MARANHÃO 390,QUADRA B5,PRAZERES,54325-440,MIZAEL DE ANDRADE SANTOS,(81)3476-1073,hidromiza@hotmail.com,http://www.hidromiza.com.br,Não,CNPJ   03237629000148   Pasta   14085   Nº Associação   Data de Fundação   02/06/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HOMABRAS INDÚSTRIA MECÂNICA LTDA. - ME,SANTA CATARINA,CAÇADOR,RUA ALFREDO GIOPPO 655,BARRACÃO,CHAMPAGNAT,89503-570,HOMERO SERAFINI BINOTTO,(49)3567-8477,homabras@homabras.com.br,http://www.homabras.com.br,Não,CNPJ   06128601000160   Pasta   12325   Nº Associação   Data de Fundação   03/02/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,HT INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA. ME,PARANÁ,MARINGÁ,RUA PIONEIRO SALVADOR KESSA 233,,NOVA REBOUÇAS,87083-580,CÉSAR FERNANDES,(44)3223-6616,contato@htmaquinas.com.br,http://www.htmaquinas.com.br,Não,CNPJ   16695941000127   Pasta   19538   Nº Associação   Data de Fundação   10/08/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,IITA INDÚSTRIA DE IMPRESSORAS TECNOLÓGICAS DA AMAZÔNIA LTDA.ME,AMAZONAS,MANAUS,RUA CUBA 655,,FLORES,69028-210,ADALBERTO RODRIGUES DA SILVA,(11)4017-5599,gerencia@iita.com.br,http://www.iita.com.br,Não,CNPJ   07693320000113   Pasta   17405   Nº Associação   Data de Fundação   22/11/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,INCOMESP INDÚSTRIA E COMÉRCIO DE MÁQUINAS ESPECIAIS LTDA.-EPP,PARANÁ,GUARAPUAVA,RUA FRANCISCO MEIRA MARTINS 93,,SÃO CRISTÓVÃO - CDI,85063-450,EDENILSON MELO,(42)3624-5493,financeiro@incomesp.com.br,http://www.incomesp.com.br,Não,CNPJ   84895598000114   Pasta   12586   Nº Associação   Data de Fundação   18/11/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA DE ARTEFATOS DE MADEIRA NOVA ERA LTDA.,SÃO PAULO,SÃO PAULO,RUA ANTÔNIO DO CAMPO 85,,JARDIM PIRATININGA,04459-000,ROGÉRIO BASSI,(11)2179-6110,novaera@ne.com.br,http://www.ne.com.br,Não,CNPJ   57001638000164   Pasta   4453   Nº Associação   0   Data de Fundação   15/02/1965   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA DE MÁQUINAS A.BAUMHAK LTDA-ME,SÃO PAULO,SÃO PAULO,RUA BRUNA 150,,CHÁCARA MAFALDA,03370-000,HUMBERTO BAUMHAK,(11)2671-5570,vendas@abaumhak.com.br,http://www.abaumhak.com.br,Não,CNPJ   43117449000147   Pasta   1627   Nº Associação   694   Data de Fundação   01/09/1971   Data de Associação   07/05/1976   Data de Desligamento   23/05/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA DE MÁQUINAS MKB LTDA.ME,RIO GRANDE DO SUL,NOVO HAMBURGO,RUA HENRIQUE DIAS 171,,VILA NOVA,93520-270,CARLOS HENRIQUE MOMBERGER,(51)3593-3217,maquinasmkb@terra.com.br,http://www.maquinasmkb.com,Não,CNPJ   02283926000167   Pasta   5287   Nº Associação   0   Data de Fundação   27/11/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA E COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS GUITHA LTDA.- EPP,SÃO PAULO,MAUÁ,RUA STEFANO MALESQUI 60,,CAPUAVA,09380-210,JOSE PAULO DOS SANTOS JUNIOR,(11)4544-1013,guitha@guitha.com.br,http://www.guitha.com.br,Não,CNPJ   01342565000110   Pasta   6369   Nº Associação   0   Data de Fundação   16/07/1996   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA E COMÉRCIO TELMAQ LTDA - ME,SÃO PAULO,SÃO PAULO,RUA OLIMPIO DE OLIVEIRA CHALEGRE 63,,VILA DA PAZ,04777-040,MARCELO ANIZIO DA SILVA,(11)5667-2366,contatos@tel-maq.com,http://www.telmaq.com,Não,CNPJ   12069170000101   Pasta   15866   Nº Associação   Data de Fundação   13/11/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA MECÂNICA BOTTEON LTDA - ME,SÃO PAULO,PIRASSUNUNGA,RUA JOSÉ FRANCISCO DE SOUZA 1895,,DISTRITO INDUSTRIAL,13633-412,FABIANA TANGERINO,(19)3561-3411,contato@imbotteon.com.br,http://www.imbotteon.com.br,Não,CNPJ   54848593000170   Pasta   2026   Nº Associação   0   Data de Fundação   12/10/1967   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA MECÂNICA DJMT EIRELI. EPP,SÃO PAULO,PIRASSUNUNGA,RODOVIA ANHANGUERA S/N,"KM 211,5",ZONA RURAL,13634-240,ALLANA MEGA,(19)3561-5707,indmecanicadj@hotmail.com,http://www.indmecanicadj.com.br,Não,CNPJ   09516581000193   Pasta   12120   Nº Associação   Data de Fundação   25/01/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INDÚSTRIA SCHUMACHER LTDA - EPP,PARANÁ,MARECHAL CÂNDIDO RONDON,RUA HELMUTH ROESLER 863,,PARQUE INDUSTRIAL II,85960-000,GILBERTO LUIS SCHUMACHER,(45)3254-5252,nfe@schumacherltda.com.br,http://schumacherltda.com.br/,Não,CNPJ   04589817000106   Pasta   16434   Nº Associação   Data de Fundação   06/08/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,INDUSTRIAL FOTOMECÂNICA PALMAR LTDA.-EPP,SANTA CATARINA,CANOINHAS,RUA BASILIO HUMENHUK 1253,,JARDIM ESPERANÇA,89464-022,LUCAS HACK DE SOUZA,(47)3622-3611,lucas@skay.ind.br,http://www.skay.ind.br,Não,CNPJ   83166959000129   Pasta   3623   Nº Associação   2401   Data de Fundação   01/01/1976   Data de Associação   23/08/1991   Data de Desligamento   11/05/1992   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INMAC - INDÚSTRIA E COMÉRCIO DE MÁQUINAS E PEÇAS EIRELI - EPP,SÃO PAULO,ARARAQUARA,AVENIDA MIGUEL AIELLO 122,,JARDIM REGINA,14808-125,FERNANDA CÍLIA MARAFÃO BRUNETTI,(16)3333-9101,inmac@inmac.com.br,http://www.inmac.com.br,Não,CNPJ   04648363000199   Pasta   15941   Nº Associação   Data de Fundação   14/08/2001   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,INOVARE MÁQUINAS E EQUIPAMENTOS LTDA.-ME,RIO GRANDE DO SUL,ESTEIO,RUA NOVA TRENTO 66,,CENTRO,93260-210,ACELIO DELOCI FERREIRA,(51)3783-7476,vendas@inovaremaquinas.com.br,http://www.inovaremaquinas.com.br,Não,CNPJ   15822247000160   Pasta   14131   Nº Associação   Data de Fundação   28/05/2012   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,IPPEL EQUIPAMENTOS LTDA.,PARANÁ,PIRAÍ DO SUL,AVENIDA NOSSA SENHORA DAS BROTAS 100,,CENTRO,84240-000,SANDRO IVIECH,(42)3237-8000,ippel@ippel.com.br,http://www.ippel.com.br,Não,CNPJ   79902185000180   Pasta   12285   Nº Associação   Data de Fundação   16/02/1987   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,ITM - INOVAÇÃO E TECNOLOGIA EM MÁQUINAS LTDA. ME,SÃO PAULO,BRAGANÇA PAULISTA,AVENIDA SANTA ISABEL 421,,CENTRO,12912-780,SEBASTIÃO DONIZETE SILVA,(11)2277-1613,itm@itmaquinas.com,http://www.itmaquinas.com,Não,CNPJ   18598231000104   Pasta   18861   Nº Associação   Data de Fundação   01/08/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,IXT INDUSTRIAL E COMERCIAL ELETRICA LTDA. ME,PARANÁ,PINHAIS,RUA JANDAIA DO SUL 456,,EMILIANO PERNETA,83324-440,SAULO SILVINO BORTOLINI,(41)3229-9448,contato@ixt.com.br,http://www.ixt.com.br,Não,CNPJ   02948084000115   Pasta   19763   Nº Associação   Data de Fundação   26/01/1999   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,JANILSON PINTO CORTES EPP,SÃO PAULO,SANTO ANDRÉ,RUA IBIACEMA 129,,VILA FLORESTA,09051-560,JANILSON PINTO CORTES,(11)4054-4703,jpcmanutencao@globo.com,http://www.jpcmanutencao.com.br,Não,CNPJ   07197854000159   Pasta   17191   Nº Associação   Data de Fundação   20/01/2005   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,JOBPLAS INDÚSTRIA E COMÉRCIO DE CAPAS LTDA. ME,SÃO PAULO,SÃO PAULO,RUA TALÓFITOS 23/150,,JARDIM CIDADE PIRITUBA,02945-170,ANDRÉ GANDOLF AGOSTINHO,(11)3974-8833,jobplas@yahoo.com.br,http://www.jobplas.com.br,Não,CNPJ   66878422000172   Pasta   5931   Nº Associação   0   Data de Fundação   09/09/1991   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,JONILSON DE OLIVEIRA - ME,SÃO PAULO,CAMPINAS,RUA JOSÉ A. MOREIRA 76,,PARQUE VIA NORTE,13065-712,JONILSON DE OLIVEIRA,(19)3245-9146,compras@ktsystem.com.br,http://www.ktsystem.com.br,Não,CNPJ   00689685000125   Pasta   10404   Nº Associação   Data de Fundação   06/07/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,JOSÉ EDUARDO DE MENEZES & CIA LTDA. EPP,SÃO PAULO,CAPIVARI,RUA LUIZ GOUVEIA DE MELLON 138,,CHÁCARA BELA VISTA,13360-000,JOSÉ EDUARDO MENEZES,(19)3492-4265,contato@metalurgicaciemi.com.br,http://www.metalurgicaciemi.com.br,Não,CNPJ   11377110000193   Pasta   18465   Nº Associação   Data de Fundação   23/10/2009   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,JS EMPREENDIMENTOS DO BRASIL LTDA. ME,MINAS GERAIS,POUSO ALEGRE,RUA ANTONIO ADAURY RIOS FURTADO 151,,ÁRVORE GRANDE,37550-001,JOÃO JOSÉ DE SOUZA,(35)99968-0010,jstecnologia@bol.com.br,http://www.jsempreendimentosdobrasil.com.br,Não,CNPJ   17588627000108   Pasta   19430   Nº Associação   Data de Fundação   18/02/2013   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,KMS EQUIPAMENTOS INDUSTRIAIS LTDA. EPP,PARANÁ,CURITIBA,RUA ALEXANDRE SALATA 236,,GUAÍRA,81010-830,ANA PAULA VICENTE MATTOS,(41)3058-7050,vendas@kmsdobrasil.com.br,http://www.kmsdobrasil.com.br,Não,CNPJ   30581731000139   Pasta   19404   Nº Associação   Data de Fundação   24/05/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,KRATOCHVIL & CIA.LTDA.-EPP,SANTA CATARINA,LUZERNA,RUA RUI BARBOSA 505,,SÃO FRANCISCO,89609-000,RAFAEL KRATOCHVIL,(49)3523-1070,vendas@kratochvil.com.br,http://www.kratochvil.com.br,Não,CNPJ   84584911000101   Pasta   2882   Nº Associação   0   Data de Fundação   01/01/1949   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,LASSANE TECNOLOGIA EM ENCADERNAÇÕES LTDA.,MINAS GERAIS,TRÊS PONTAS,AVENIDA JOANA SILVEIRA DA CRUZ BRITO 601,,SÉCULO,37190-000,LUIZ CARLOS MIRANDA ANDRADE,(35)3265-8500,lassane@lassane.com.br,http://www.lassane.com.br,Não,CNPJ   18181313000159   Pasta   2241   Nº Associação   0   Data de Fundação   01/01/1974   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,LAURENTI EQUIPAMENTOS PARA PROCESSAMENTO DE DADOS EIRELI,SÃO PAULO,SÃO PAULO,AVENIDA NOSSA SENHORA DA ENCARNAÇÃO 731,,SACOMÃ,04180-081,WELINGTON AIRES NAVA,(11)4093-6000,laurenti@laurenti.com.br,http://www.laurenti.com.br,Não,CNPJ   62807599000127   Pasta   932   Nº Associação   437   Data de Fundação   14/07/1970   Data de Associação   17/09/1971   Data de Desligamento   16/02/2021   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,LONIMAQ INDÚSTRIA E COMÉRCIO DE MÁQUINAS LTDA.,SANTA CATARINA,CORUPÁ,RUA 7 DE JULHO 270,,CENTRO,89280-001,EVANDRO MICHEL,(47)3375-1051,lonimaq@lonimaq.com.br,http://www.lonimaq.com.br,Não,CNPJ   78868726000138   Pasta   6491   Nº Associação   Data de Fundação   31/07/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,LÓTUS INDÚSTRIA E COMÉRCIO LTDA,PARANÁ,PATO BRANCO,AVENIDA ELISA ROSA COLLA PADOAN 45,OND CETIS FRACAO N 7 BRCAO 5,FRARON,85503-380,HERMAN RAIMUNDO CHUNIG,(41)3074-2100,vendas@lotusindustria.com.br,http://www.lotusindustria.com.br,Não,CNPJ   02799882000122   Pasta   5217   Nº Associação   0   Data de Fundação   11/08/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,M.F. MORAES INDÚSTRIA E COMÉRCIO DE CARIMBOS LTDA. EPP,SÃO PAULO,SANTO ANDRÉ,RUA DO ORATÓRIO 1085,,BANGU,09280-550,EVERALDO APARECIDO MINEIRO,(11)4996-2996,mf@mfmoraes.com.br,http://www.mfmoraes.com.br,Não,CNPJ   02001322000180   Pasta   10931   Nº Associação   Data de Fundação   17/07/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,MAAS COMÉRCIO E AUTOMAÇÃO LTDA - EPP,SANTA CATARINA,POMERODE,RUA CARLOS MUELLER 150,SALA 01,TESTO REGA,89107-000,KARINA STEINERT MASS,(47)3395-0450,contato@mhmbrasil.com.br,http://www.mhmbrasil.com.br,Não,CNPJ   10826556000195   Pasta   11610   Nº Associação   4177   Data de Fundação   15/04/2009   Data de Associação   09/12/2010   Data de Desligamento   07/12/2016   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,MAQ FLEX INDÚSTRIA DE MÁQS.FLEXOGRÁFICAS E ACESSÓRIOS LTDA,SÃO PAULO,SÃO PAULO,RUA ÁGUA RASA 43,,AGUA RASA,03343-010,ROBSON SANTOS,(11)2605-2678,maqflex@maqflex.com.br,http://www.maqflex.com.br,Não,CNPJ   53202842000192   Pasta   499   Nº Associação   0   Data de Fundação   01/01/1984   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MAQMUNDI AUTOMAÇÃO INDUSTRIAL LTDA,SANTA CATARINA,ASCURRA,RODOVIA BR 470 Nº 3110,,ESTAÇÃO,89138-000,GIOVANNI JOSÉ MONDINI,(47)3383-0284,financeiro@maqmundi.com.br,http://www.maqmundi.com.br,Não,CNPJ   05439677000144   Pasta   6249   Nº Associação   0   Data de Fundação   17/12/2002   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MAQUINAPEL MÁQUINAS LTDA.,SÃO PAULO,SÃO PAULO,RUA CABO JOSÉ DA SILVA 59,,PARQUE NOVO MUNDO,02185-020,PAULO ROGÉRIO FINHOLT,(11)2480-0496,maquinapel@maquinapel.com.br,http://www.maquinapel.com.br,Não,CNPJ   59614669000116   Pasta   5813   Nº Associação   3673   Data de Fundação   21/10/1988   Data de Associação   22/11/2007   Data de Desligamento   24/11/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MÁQUINAS FERDINAND VADERS S/A.,SÃO PAULO,COTIA,RODOVIA RAPOSO TAVARES Nº 27580,"KM 27,5",MOINHO VELHO,06707-000,ALCEU BICALHO JUNIOR,(11)4612-8118,sac@feva.com.br,http://www.feva.com.br,Não,CNPJ   56994486000185   Pasta   97   Nº Associação   4973   Data de Fundação   15/08/1960   Data de Associação   10/06/2016   Data de Desligamento   10/09/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MÁQUINAS MARAVILHA LTDA.-ME,SÃO PAULO,GUARULHOS,RUA JURAMENTO 17,,PARQUE ALVORADA,07243-010,PAULO FINHOLT,(11)2498-7469,maquinapel@maquinapel.com.br,http://maquinapel.com.br,Não,CNPJ   03095911000138   Pasta   14183   Nº Associação   Data de Fundação   05/10/1998   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MÁQUINAS SIER LTDA.-ME,RIO GRANDE DO SUL,NOVO HAMBURGO,RUA RIO GUAIBA 298,,LIBERDADE,93332-310,IVANA REIS FALLER,(51)3587-1639,paulo@maquinasier.com.br,http://www.maquinasier.com.br,Não,CNPJ   90696030000177   Pasta   4329   Nº Associação   0   Data de Fundação   01/05/1986   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MAQUISUL INDÚSTRIA DE MÁQUINAS E EQUIPAMENTOS LTDA.,RIO GRANDE DO SUL,PANAMBI,RUA ADOLFO HENRIQUE FRANKE 83,,DISTRITO INDUSTRIAL,98280-000,VITOR RENATO STOLLMEIER,(55)3375-3050,maquisul@hotmail.com,http://www.stollmeier.com.br,Não,CNPJ   00841046000133   Pasta   6074   Nº Associação   0   Data de Fundação   05/10/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MÁRCIO DORIVAL LOPES - ME,SÃO PAULO,SANTA BÁRBARA D' OESTE,RUA RICARDO FRACASSI 410,,DISTRITO INDUSTRIAL,13457-209,MÁRCIO DORIVAL LOPES,(19)3463-2099,vmaxx@vmaxx.com.br,http://www.vmaxx.com.br,Não,CNPJ   02177201000194   Pasta   14326   Nº Associação   Data de Fundação   08/10/1997   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MARCOS RIBEIRO E CIA. LTDA.,SÃO PAULO,ARAÇATUBA,AVENIDA JORGE MELLEM REZEK 3411,,PARQUE INDUSTRIAL,16075-405,BRUNO DE SOUZA,(18)2102-5500,lider@liderbalancas.com.br,http://www.liderbalancas.com.br,Não,CNPJ   46686119000160   Pasta   12592   Nº Associação   Data de Fundação   14/08/1981   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MAREGA – MÁQUINAS EIRELI-EPP,PARANÁ,MARINGÁ,PRAÇA MAESTRO ANICETO MATTI 1806,,JARDIM ALVORADA PARTE II,87035-130,DENILSON GONGORA,(44)3261-5057,contato@masterink.com.br,http://www.masterink.com.br,Não,CNPJ   10304237000110   Pasta   14200   Nº Associação   Data de Fundação   22/08/2008   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MARTH FERRAMENTAS LTDA-EPP,RIO GRANDE DO SUL,CACHOEIRINHA,RUA JOSÉ ZINGANO 925,,DISTRITO INDUSTRIAL,94930-280,NELSON THOMÉ,(51)3406-6251,financeiro@marth.ind.br,http://www.marth.ind.br,Não,CNPJ   06276626000101   Pasta   13355   Nº Associação   Data de Fundação   19/05/2004   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,MCF FÁBRICA DE MÁQUINAS GRÁFICAS LTDA - ME,PARANÁ,CURITIBA,RUA ANTÔNIO BARRIQUELO 301,,VILA FANNY,81030-140,MARIO D. FARIAS,(41)3328-0380,contato@mcfmaquinasgraficas.com.br,http://www.mcfmaquinasgraficas.com.br,Não,CNPJ   05441337000158   Pasta   15165   Nº Associação   4876   Data de Fundação   16/12/2002   Data de Associação   15/07/2015   Data de Desligamento   10/09/2020   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MECÂNICA FRANCAR DE ITAPIRA LTDA.,SÃO PAULO,ITAPIRA,AVENIDA LIBERDADE 730,,JARDIM SOARES,13976-060,JOSE CARLOS GUZELOTTO,(19)3863-1385,financeiromef@mecanicafrancar.com.br,http://www.mecanicafrancar.com.br,Não,CNPJ   54888805000142   Pasta   11183   Nº Associação   Data de Fundação   13/09/1985   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MECÂNICA HEINE EIRELI,SANTA CATARINA,LEBON RÉGIS,RUA D 86,,PARQUE INDUSTRIAL ROBERTO CARLOS PIERDONA,89515-000,PAULO RICARDO BOTTAN,(49)3247-0121,financeiro@heine.ind.br,http://www.heine.ind.br,Não,CNPJ   85093532000173   Pasta   12544   Nº Associação   Data de Fundação   21/08/1969   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MENNO S/A.,RIO GRANDE DO SUL,ERECHIM,RUA MÁRIO CORRADI 209,,SÃO CRISTOVÃO,99700-000,ROGÉRIO REUWSAAT,(54)3520-9900,menno@menno.com.br,http://www.menno.com.br,Não,CNPJ   89420590000115   Pasta   1622   Nº Associação   0   Data de Fundação   11/04/1972   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,MESP INDÚSTRIA E COM. DE MÁQUINAS ESPECIAIS LTDA.,RIO GRANDE DO SUL,PELOTAS,AVENIDA VINTE E CINCO DE JULHO 1880,,TRÊS VENDAS,96065-620,ROGÉRIO FERRARI VEIGA,(53)3273-4411,mesp@mesp.ind.br,http://www.mesp.ind.br,Não,CNPJ   01179181000128   Pasta   6124   Nº Associação   4845   Data de Fundação   01/04/1996   Data de Associação   23/04/2015   Data de Desligamento   18/01/2017   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALSETE INDÚSTRIA E COMÉRCIO LTDA.-EPP,SANTA CATARINA,BLUMENAU,RUA RUI BARBOSA 300,,PROGRESSO,89026-600,IRINEU SCHEFER,(47)3329-4350,metalsete@metalsete.com.br,http://www.metalsete.com.br,Não,CNPJ   02241027000100   Pasta   11132   Nº Associação   5132   Data de Fundação   17/11/1997   Data de Associação   01/06/2017   Data de Desligamento   30/07/2019   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALÚRGICA CYBELLY LTDA.-EPP,RIO GRANDE DO SUL,CAMPO BOM,RUA TAPAJÓS 360,,RIO BRANCO,93700-000,CLAUNIR JOÃO DA CUNHA,(51)3597-2928,cybelly@cybelly.com.br,http://www.cybelly.com.br,Não,CNPJ   89999858000115   Pasta   10810   Nº Associação   Data de Fundação   12/06/1984   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALÚRGICA LUCCO LTDA,SÃO PAULO,SÃO PAULO,RUA LIEGE 156,,VILA VERMELHA,04298-070,FABIANO NATARBERARDINO,(11)2946-9063,lucco@lucco.com.br,http://www.lucco.com.br,Não,CNPJ   59172791000180   Pasta   17616   Nº Associação   Data de Fundação   20/05/1971   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Não
GRÁFICO,METALÚRGICA ROSSINI LTDA. ME,SANTA CATARINA,PALHOÇA,RUA NELSON MANDELA 13,,PONTE DO IMARUIM,88130-780,LOURENÇO ROSSINI,(48)3086-4040,metalurgicarossini@hotmail.com,http://www.metalurgicarossini.com.br,Não,CNPJ   30632751000191   Pasta   19079   Nº Associação   Data de Fundação   06/06/2018   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALÚRGICA SCAIN LTDA,RIO GRANDE DO SUL,CAXIAS DO SUL,RUA MANSUETO BOSSARDI 141,,DE LAZZER,95055-123,DANIEL TROIAN SCAIN,(54)3229-3699,vendas@metalurgicascain.com.br,http://www.metalurgicascain.com.br,Não,CNPJ   97143309000172   Pasta   16762   Nº Associação   Data de Fundação   27/09/1995   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALÚRGICA SCHIFFER S/A.,PARANÁ,PONTA GROSSA,AVENIDA SOUZA NAVES 3199,,CHAPADA,84062-000,PRISCILA SCHIFFER DE MORAES,(42)3227-4366,schiffer@schiffer.com.br,http://www.schiffer.com.br,Não,CNPJ   80220890000186   Pasta   1475   Nº Associação   0   Data de Fundação   01/02/1938   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
GRÁFICO,METALÚRGICA TORRE INDÚSTRIA E COMÉRCIO LTDA.-EPP,SÃO PAULO,SÃO PAULO,RUA ANÁLIA FRANCO 245,,ÁGUA RASA,03344-040,FLAVIO RENATO GARCIA,(11)2605-7365,torre@metalurgicatorre.com.br,http://www.metalurgicatorre.com.br,Não,CNPJ   44092286000158   Pasta   1940   Nº Associação   0   Data de Fundação   01/01/1974   Tipo de CNPJ   Matriz   Afiliado ao Sindimaq   Sim
